iso,region_dev,region_ar6_6,ssp,year,esm,pop,pop_forest
BEN,ldc,AFR,ssp3,2060,ukesm,28529734.010346547,157.55583019932865
BEN,ldc,AFR,ssp3,2070,MM,33499202.61185786,181.30509336651133
BEN,ldc,AFR,ssp3,2070,gfdl,33499202.61185786,181.15284942892936
BEN,ldc,AFR,ssp3,2070,ipsl,33499202.61185786,181.41769169583765
BEN,ldc,AFR,ssp3,2070,mpi,33499202.61185786,181.39617332148143
BEN,ldc,AFR,ssp3,2070,mri,33499202.61185786,181.1598558852039
BEN,ldc,AFR,ssp3,2070,ukesm,33499202.61185786,181.39889650110425
BFA,ldc,AFR,ssp1,2010,MM,16519460.042664522,303.4048509863855
BFA,ldc,AFR,ssp1,2010,gfdl,16519460.042664522,303.4048509863855
BFA,ldc,AFR,ssp1,2010,ipsl,16519460.042664522,303.4048509863855
BFA,ldc,AFR,ssp1,2010,mpi,16519460.042664522,303.4048509863855
BFA,ldc,AFR,ssp1,2010,mri,16519460.042664522,303.4048509863855
BFA,ldc,AFR,ssp1,2010,ukesm,16519460.042664522,303.4048509863855
BFA,ldc,AFR,ssp1,2020,MM,21226537.43687874,405.90863923772815
BFA,ldc,AFR,ssp1,2020,gfdl,21226537.43687874,405.90863923774674
BFA,ldc,AFR,ssp1,2020,ipsl,21226537.43687874,405.90863923774674
BFA,ldc,AFR,ssp1,2020,mpi,21226537.43687874,405.9086392377157
BFA,ldc,AFR,ssp1,2020,mri,21226537.43687874,405.9086392377157
BFA,ldc,AFR,ssp1,2020,ukesm,21226537.43687874,405.9086392377157
BFA,ldc,AFR,ssp1,2030,MM,26264686.981143385,491.2331829155126
BFA,ldc,AFR,ssp1,2030,gfdl,26264686.981143385,491.252257038593
BFA,ldc,AFR,ssp1,2030,ipsl,26264686.981143385,491.21248055026774
BFA,ldc,AFR,ssp1,2030,mpi,26264686.981143385,491.2349428361296
BFA,ldc,AFR,ssp1,2030,mri,26264686.981143385,491.25002180316375
BFA,ldc,AFR,ssp1,2030,ukesm,26264686.981143385,491.21621234940864
BFA,ldc,AFR,ssp1,2040,MM,30950660.02530544,571.5817146042097
BFA,ldc,AFR,ssp1,2040,gfdl,30950660.02530544,571.5859067232856
BFA,ldc,AFR,ssp1,2040,ipsl,30950660.02530544,571.5621749190251
BFA,ldc,AFR,ssp1,2040,mpi,30950660.02530544,571.5832701538791
BFA,ldc,AFR,ssp1,2040,mri,30950660.02530544,571.6083954288746
BFA,ldc,AFR,ssp1,2040,ukesm,30950660.02530544,571.5688257959838
BFA,ldc,AFR,ssp1,2050,MM,35200799.68048587,637.1818420978245
BFA,ldc,AFR,ssp1,2050,gfdl,35200799.68048587,637.2066086392265
BFA,ldc,AFR,ssp1,2050,ipsl,35200799.68048587,637.187639397591
BFA,ldc,AFR,ssp1,2050,mpi,35200799.68048587,637.1676900378875
BFA,ldc,AFR,ssp1,2050,mri,35200799.68048587,637.1958709858451
BFA,ldc,AFR,ssp1,2050,ukesm,35200799.68048587,637.1514014285727
BFA,ldc,AFR,ssp1,2060,MM,38231648.6438596,684.7705326764607
BFA,ldc,AFR,ssp1,2060,gfdl,38231648.6438596,684.7973153108459
BFA,ldc,AFR,ssp1,2060,ipsl,38231648.6438596,684.776754146475
BFA,ldc,AFR,ssp1,2060,mpi,38231648.6438596,684.7552352888747
BFA,ldc,AFR,ssp1,2060,mri,38231648.6438596,684.785766486534
BFA,ldc,AFR,ssp1,2060,ukesm,38231648.6438596,684.7375921495735
BFA,ldc,AFR,ssp1,2070,MM,40207206.19131551,717.2899691445475
BFA,ldc,AFR,ssp1,2070,gfdl,40207206.19131551,717.3397189807692
BFA,ldc,AFR,ssp1,2070,ipsl,40207206.19131551,717.3180474548526
BFA,ldc,AFR,ssp1,2070,mpi,40207206.19131551,717.2954642769598
BFA,ldc,AFR,ssp1,2070,mri,40207206.19131551,717.2736671011025
BFA,ldc,AFR,ssp1,2070,ukesm,40207206.19131551,717.222947909053
BFA,ldc,AFR,ssp2,2010,MM,16519559.582664784,303.4066090996539
BFA,ldc,AFR,ssp2,2010,gfdl,16519559.582664786,303.4066090996573
BFA,ldc,AFR,ssp2,2010,ipsl,16519559.582664786,303.4066090996573
BFA,ldc,AFR,ssp2,2010,mpi,16519559.582664786,303.4066090996517
BFA,ldc,AFR,ssp2,2010,mri,16519559.582664786,303.4066090996517
BFA,ldc,AFR,ssp2,2010,ukesm,16519559.582664786,303.4066090996517
BFA,ldc,AFR,ssp2,2020,MM,21226324.527022097,422.4136104301947
BFA,ldc,AFR,ssp2,2020,gfdl,21226324.527022097,422.41360870583475
BFA,ldc,AFR,ssp2,2020,ipsl,21226324.527022097,422.41360870583475
BFA,ldc,AFR,ssp2,2020,mpi,21226324.527022097,422.41360870583475
BFA,ldc,AFR,ssp2,2020,mri,21226324.527022097,422.41360870583475
BFA,ldc,AFR,ssp2,2020,ukesm,21226324.527022097,422.41361732763465
BFA,ldc,AFR,ssp2,2030,MM,27346536.840462755,506.5162662244362
BFA,ldc,AFR,ssp2,2030,gfdl,27346536.84046276,503.7092931678985
BFA,ldc,AFR,ssp2,2030,ipsl,27346536.84046276,508.1901914630952
BFA,ldc,AFR,ssp2,2030,mpi,27346536.84046276,503.2948401840652
BFA,ldc,AFR,ssp2,2030,mri,27346536.84046276,503.1154318250974
BFA,ldc,AFR,ssp2,2030,ukesm,27346536.84046276,514.2715744820243
BFA,ldc,AFR,ssp2,2040,MM,34118426.474979386,731.4039079097472
BFA,ldc,AFR,ssp2,2040,gfdl,34118426.474979386,731.2169481183377
BFA,ldc,AFR,ssp2,2040,ipsl,34118426.474979386,728.3549509428956
BFA,ldc,AFR,ssp2,2040,mpi,34118426.474979386,739.4240666266647
BFA,ldc,AFR,ssp2,2040,mri,34118426.474979386,712.1599671929996
BFA,ldc,AFR,ssp2,2040,ukesm,34118426.474979386,745.8636066678389
BFA,ldc,AFR,ssp2,2050,MM,40981485.43732916,778.0718058715545
BFA,ldc,AFR,ssp2,2050,gfdl,40981485.43732916,849.4504232121601
BFA,ldc,AFR,ssp2,2050,ipsl,40981485.43732916,840.6101461912496
BFA,ldc,AFR,ssp2,2050,mpi,40981485.43732916,683.4471616312769
BFA,ldc,AFR,ssp2,2050,mri,40981485.43732916,833.557311166799
BFA,ldc,AFR,ssp2,2050,ukesm,40981485.43732916,683.2939871562869
BFA,ldc,AFR,ssp2,2060,MM,47156702.23689977,894.8228580347632
BFA,ldc,AFR,ssp2,2060,gfdl,47156702.23689977,976.156083553204
BFA,ldc,AFR,ssp2,2060,ipsl,47156702.23689977,963.4384591088144
BFA,ldc,AFR,ssp2,2060,mpi,47156702.23689977,787.1709445642288
BFA,ldc,AFR,ssp2,2060,mri,47156702.23689977,961.8920249590442
BFA,ldc,AFR,ssp2,2060,ukesm,47156702.23689977,785.4567779885249
BFA,ldc,AFR,ssp2,2070,MM,52555953.593746975,981.9633034786851
BFA,ldc,AFR,ssp2,2070,gfdl,52555953.593746975,1069.9455688494754
BFA,ldc,AFR,ssp2,2070,ipsl,52555953.593746975,1055.0647246190583
BFA,ldc,AFR,ssp2,2070,mpi,52555953.593746975,863.4512213262234
BFA,ldc,AFR,ssp2,2070,mri,52555953.593746975,1053.2099752731935
BFA,ldc,AFR,ssp2,2070,ukesm,52555953.593746975,868.145027325475
BFA,ldc,AFR,ssp3,2010,MM,16519462.572664406,303.51152152300466
BFA,ldc,AFR,ssp3,2010,gfdl,16519462.572664408,303.5115215230055
BFA,ldc,AFR,ssp3,2010,ipsl,16519462.572664408,303.5115215230055
BFA,ldc,AFR,ssp3,2010,mpi,16519462.572664408,303.5115215230055
BFA,ldc,AFR,ssp3,2010,mri,16519462.572664408,303.5115215230055
BFA,ldc,AFR,ssp3,2010,ukesm,16519462.572664408,303.5115215230011
BFA,ldc,AFR,ssp3,2020,MM,21226130.971184652,437.2820282953054
BFA,ldc,AFR,ssp3,2020,gfdl,21226130.971184652,437.2820282953054
BFA,ldc,AFR,ssp3,2020,ipsl,21226130.971184652,437.2820282953054
BFA,ldc,AFR,ssp3,2020,mpi,21226130.971184652,437.2820282953054
BFA,ldc,AFR,ssp3,2020,mri,21226130.971184652,437.2820282953054
BFA,ldc,AFR,ssp3,2020,ukesm,21226130.971184652,437.2820282953054
BFA,ldc,AFR,ssp3,2030,MM,27980835.836052276,551.0112191206882
BFA,ldc,AFR,ssp3,2030,gfdl,27980835.836052276,550.7571027694117
BFA,ldc,AFR,ssp3,2030,ipsl,27980835.836052276,550.440482282144
BFA,ldc,AFR,ssp3,2030,mpi,27980835.836052276,554.4201892702713
BFA,ldc,AFR,ssp3,2030,mri,27980835.836052276,548.409039296212
BFA,ldc,AFR,ssp3,2030,ukesm,27980835.836052276,551.029281985402
BFA,ldc,AFR,ssp3,2040,MM,36503970.44454886,805.593810370025
BFA,ldc,AFR,ssp3,2040,gfdl,36503970.44454886,807.0807329011382
BFA,ldc,AFR,ssp3,2040,ipsl,36503970.44454886,805.028563790917
BFA,ldc,AFR,ssp3,2040,mpi,36503970.44454886,809.6794200621653
BFA,ldc,AFR,ssp3,2040,mri,36503970.44454886,797.7392316341396
BFA,ldc,AFR,ssp3,2040,ukesm,36503970.44454886,808.4411034617651
BFA,ldc,AFR,ssp3,2050,MM,46010248.01478524,976.6810840229224
BFA,ldc,AFR,ssp3,2050,gfdl,46010248.01478524,973.633820344846
BFA,ldc,AFR,ssp3,2050,ipsl,46010248.01478524,971.4433552463088
BFA,ldc,AFR,ssp3,2050,mpi,46010248.01478524,984.1930349687852
BFA,ldc,AFR,ssp3,2050,mri,46010248.01478524,965.3547145223132
BFA,ldc,AFR,ssp3,2050,ukesm,46010248.01478524,988.780495032358
BFA,ldc,AFR,ssp3,2060,MM,55806058.473024175,1177.9758672986814
BFA,ldc,AFR,ssp3,2060,gfdl,55806058.473024175,1176.878166261265
BFA,ldc,AFR,ssp3,2060,ipsl,55806058.473024175,1168.1521439756564
BFA,ldc,AFR,ssp3,2060,mpi,55806058.473024175,1184.4162408448726
BFA,ldc,AFR,ssp3,2060,mri,55806058.473024175,1163.203763732471
BFA,ldc,AFR,ssp3,2060,ukesm,55806058.473024175,1197.2290216791412
BFA,ldc,AFR,ssp3,2070,MM,65579974.37034656,1363.3416991341996
BFA,ldc,AFR,ssp3,2070,gfdl,65579974.37034655,1361.9577564771291
BFA,ldc,AFR,ssp3,2070,ipsl,65579974.37034655,1354.025150264546
BFA,ldc,AFR,ssp3,2070,mpi,65579974.37034655,1376.511669518741
BFA,ldc,AFR,ssp3,2070,mri,65579974.37034655,1346.5491525700822
BFA,ldc,AFR,ssp3,2070,ukesm,65579974.37034655,1377.6647668405
BGD,ldc,APC,ssp1,2010,MM,138763205.77923572,512.642868228019
BGD,ldc,APC,ssp1,2010,gfdl,138763205.77923572,512.642868228019
BGD,ldc,APC,ssp1,2010,ipsl,138763205.77923572,512.642868228019
BGD,ldc,APC,ssp1,2010,mpi,138763205.77923572,512.642868228019
BGD,ldc,APC,ssp1,2010,mri,138763205.77923572,512.642868228019
BGD,ldc,APC,ssp1,2010,ukesm,138763205.77923572,512.642868228019
BGD,ldc,APC,ssp1,2020,MM,159045540.74947524,523.7749106275033
BGD,ldc,APC,ssp1,2020,gfdl,159045540.74947524,523.7749106333192
BGD,ldc,APC,ssp1,2020,ipsl,159045540.74947524,523.7749106333192
BGD,ldc,APC,ssp1,2020,mpi,159045540.74947524,523.7749106236259
BGD,ldc,APC,ssp1,2020,mri,159045540.74947524,523.7749106236259
BGD,ldc,APC,ssp1,2020,ukesm,159045540.74947524,523.7749106236259
BGD,ldc,APC,ssp1,2030,MM,173518048.41043636,573.395987535319
BGD,ldc,APC,ssp1,2030,gfdl,173518048.41043636,569.9346538272378
BGD,ldc,APC,ssp1,2030,ipsl,173518048.41043636,571.9220316870749
BGD,ldc,APC,ssp1,2030,mpi,173518048.41043636,568.4421273323001
BGD,ldc,APC,ssp1,2030,mri,173518048.41043636,587.7092009990697
BGD,ldc,APC,ssp1,2030,ukesm,173518048.41043636,568.9719238309126
BGD,ldc,APC,ssp1,2040,MM,180672493.0319497,573.3451320607671
BGD,ldc,APC,ssp1,2040,gfdl,180672493.0319497,564.2752699800636
BGD,ldc,APC,ssp1,2040,ipsl,180672493.0319497,579.7416329202571
BGD,ldc,APC,ssp1,2040,mpi,180672493.0319497,562.4986268787735
BGD,ldc,APC,ssp1,2040,mri,180672493.0319497,585.0561026515637
BGD,ldc,APC,ssp1,2040,ukesm,180672493.0319497,575.1540278731773
BGD,ldc,APC,ssp1,2050,MM,182264190.53822628,560.5897307439348
BGD,ldc,APC,ssp1,2050,gfdl,182264190.53822628,549.577012212587
BGD,ldc,APC,ssp1,2050,ipsl,182264190.53822628,571.1028517981822
BGD,ldc,APC,ssp1,2050,mpi,182264190.53822628,547.6920835088838
BGD,ldc,APC,ssp1,2050,mri,182264190.53822628,571.1743102385198
BGD,ldc,APC,ssp1,2050,ukesm,182264190.53822628,563.4023959615016
BGD,ldc,APC,ssp1,2060,MM,179146072.55994728,538.9937603533369
BGD,ldc,APC,ssp1,2060,gfdl,179146072.55994728,529.6342417764884
BGD,ldc,APC,ssp1,2060,ipsl,179146072.55994728,550.4118275184004
BGD,ldc,APC,ssp1,2060,mpi,179146072.55994728,523.724462744933
BGD,ldc,APC,ssp1,2060,mri,179146072.55994728,549.4704474448711
BGD,ldc,APC,ssp1,2060,ukesm,179146072.55994728,541.7278222819917
BGD,ldc,APC,ssp1,2070,MM,172225253.99058622,507.12402527905533
BGD,ldc,APC,ssp1,2070,gfdl,172225253.99058622,497.5195647047134
BGD,ldc,APC,ssp1,2070,ipsl,172225253.99058622,519.0888515985
BGD,ldc,APC,ssp1,2070,mpi,172225253.99058622,493.94984769976895
BGD,ldc,APC,ssp1,2070,mri,172225253.99058622,515.8184655446063
BGD,ldc,APC,ssp1,2070,ukesm,172225253.99058622,509.24339684768785
BGD,ldc,APC,ssp2,2010,MM,138762016.76368788,512.6476337000813
BGD,ldc,APC,ssp2,2010,gfdl,138762016.76368788,512.6476337000813
BGD,ldc,APC,ssp2,2010,ipsl,138762016.76368788,512.6476337000813
BGD,ldc,APC,ssp2,2010,mpi,138762016.76368788,512.6476337000813
BGD,ldc,APC,ssp2,2010,mri,138762016.76368788,512.6476337000813
BGD,ldc,APC,ssp2,2010,ukesm,138762016.76368788,512.6476337000813
BGD,ldc,APC,ssp2,2020,MM,159111915.4052838,531.7180012013205
BGD,ldc,APC,ssp2,2020,gfdl,159111915.4052838,531.71800120131
BGD,ldc,APC,ssp2,2020,ipsl,159111915.4052838,531.71800120131
BGD,ldc,APC,ssp2,2020,mpi,159111915.4052838,531.71800120131
BGD,ldc,APC,ssp2,2020,mri,159111915.4052838,531.71800120131
BGD,ldc,APC,ssp2,2020,ukesm,159111915.4052838,531.7180012013623
BGD,ldc,APC,ssp2,2030,MM,175354068.31625533,630.6745747064318
BGD,ldc,APC,ssp2,2030,gfdl,175354068.31625533,611.1303462982944
BGD,ldc,APC,ssp2,2030,ipsl,175354068.31625533,639.4760955773086
BGD,ldc,APC,ssp2,2030,mpi,175354068.31625533,605.2443375365913
BGD,ldc,APC,ssp2,2030,mri,175354068.31625533,646.2680056786934
BGD,ldc,APC,ssp2,2030,ukesm,175354068.31625533,651.2540884412715
BGD,ldc,APC,ssp2,2040,MM,185699036.38465115,800.1854081442104
BGD,ldc,APC,ssp2,2040,gfdl,185699036.38465115,774.464993218875
BGD,ldc,APC,ssp2,2040,ipsl,185699036.38465115,760.4397675641486
BGD,ldc,APC,ssp2,2040,mpi,185699036.38465115,764.0363136800745
BGD,ldc,APC,ssp2,2040,mri,185699036.38465115,859.1506904109993
BGD,ldc,APC,ssp2,2040,ukesm,185699036.38465115,842.8352758469555
BGD,ldc,APC,ssp2,2050,MM,190608626.40004712,837.6475062274834
BGD,ldc,APC,ssp2,2050,gfdl,190608626.40004712,847.0349915849412
BGD,ldc,APC,ssp2,2050,ipsl,190608626.40004712,807.5028437771792
BGD,ldc,APC,ssp2,2050,mpi,190608626.40004712,816.9659544884628
BGD,ldc,APC,ssp2,2050,mri,190608626.40004712,869.3539729095952
BGD,ldc,APC,ssp2,2050,ukesm,190608626.40004712,847.379768377239
BGD,ldc,APC,ssp2,2060,MM,191057962.4790995,830.6036040191341
BGD,ldc,APC,ssp2,2060,gfdl,191057962.4790995,839.9516058155019
BGD,ldc,APC,ssp2,2060,ipsl,191057962.4790995,802.3904648964136
BGD,ldc,APC,ssp2,2060,mpi,191057962.4790995,809.3540950422397
BGD,ldc,APC,ssp2,2060,mri,191057962.4790995,861.0212966733947
BGD,ldc,APC,ssp2,2060,ukesm,191057962.4790995,840.3005576681206
BGD,ldc,APC,ssp2,2070,MM,187503890.3723977,855.5318540253368
BGD,ldc,APC,ssp2,2070,gfdl,187503890.3723977,869.1001333692188
BGD,ldc,APC,ssp2,2070,ipsl,187503890.3723977,828.8135412617238
BGD,ldc,APC,ssp2,2070,mpi,187503890.3723977,835.5260325413386
BGD,ldc,APC,ssp2,2070,mri,187503890.3723977,885.3597492874559
BGD,ldc,APC,ssp2,2070,ukesm,187503890.3723977,858.8598136669457
BGD,ldc,APC,ssp3,2010,MM,138762935.29359177,512.6489029885646
BGD,ldc,APC,ssp3,2010,gfdl,138762935.29359177,512.6489029885646
BGD,ldc,APC,ssp3,2010,ipsl,138762935.29359177,512.6489029885646
BGD,ldc,APC,ssp3,2010,mpi,138762935.29359177,512.6489029885646
BGD,ldc,APC,ssp3,2010,mri,138762935.29359177,512.6489029885646
BGD,ldc,APC,ssp3,2010,ukesm,138762935.29359177,512.6489029885646
BGD,ldc,APC,ssp3,2020,MM,159198921.27955994,540.4980392309916
BGD,ldc,APC,ssp3,2020,gfdl,159198921.27955994,540.4980392309916
BGD,ldc,APC,ssp3,2020,ipsl,159198921.27955994,540.4980392309916
BGD,ldc,APC,ssp3,2020,mpi,159198921.27955994,540.4980392309916
BGD,ldc,APC,ssp3,2020,mri,159198921.27955994,540.4980392309916
BGD,ldc,APC,ssp3,2020,ukesm,159198921.27955994,540.4980392309916
BGD,ldc,APC,ssp3,2030,MM,178167142.7977502,686.7346235738105
BGD,ldc,APC,ssp3,2030,gfdl,178167142.7977502,688.4723563431156
BGD,ldc,APC,ssp3,2030,ipsl,178167142.7977502,682.4873027277263
BGD,ldc,APC,ssp3,2030,mpi,178167142.7977502,664.9647827742685
BGD,ldc,APC,ssp3,2030,mri,178167142.7977502,699.3043892442187
BGD,ldc,APC,ssp3,2030,ukesm,178167142.7977502,698.4442867797235
BGD,ldc,APC,ssp3,2040,MM,192921227.5599743,822.6064868270321
BGD,ldc,APC,ssp3,2040,gfdl,192921227.5599743,806.1684106705541
BGD,ldc,APC,ssp3,2040,ipsl,192921227.5599743,818.2384265772696
BGD,ldc,APC,ssp3,2040,mpi,192921227.5599743,778.3989429823159
BGD,ldc,APC,ssp3,2040,mri,192921227.5599743,864.9773159504286
BGD,ldc,APC,ssp3,2040,ukesm,192921227.5599743,845.2493379545922
BGD,ldc,APC,ssp3,2050,MM,202847088.24680412,953.7258350820609
BGD,ldc,APC,ssp3,2050,gfdl,202847088.24680412,939.358501464422
BGD,ldc,APC,ssp3,2050,ipsl,202847088.24680412,942.2787358055754
BGD,ldc,APC,ssp3,2050,mpi,202847088.24680412,914.4574753282424
BGD,ldc,APC,ssp3,2050,mri,202847088.24680412,999.1501264775926
BGD,ldc,APC,ssp3,2050,ukesm,202847088.24680412,973.3843363344728
BGD,ldc,APC,ssp3,2060,MM,209176859.1566861,983.5236554329094
BGD,ldc,APC,ssp3,2060,gfdl,209176859.1566861,968.293991288082
BGD,ldc,APC,ssp3,2060,ipsl,209176859.1566861,971.7465441797116
BGD,ldc,APC,ssp3,2060,mpi,209176859.1566861,944.6599152984784
BGD,ldc,APC,ssp3,2060,mri,209176859.1566861,1030.4288821110606
BGD,ldc,APC,ssp3,2060,ukesm,209176859.1566861,1002.4889442872148
BGD,ldc,APC,ssp3,2070,MM,211653175.5905229,1023.7258854873699
BGD,ldc,APC,ssp3,2070,gfdl,211653175.5905229,1004.7964805615968
BGD,ldc,APC,ssp3,2070,ipsl,211653175.5905229,1017.292966366964
BGD,ldc,APC,ssp3,2070,mpi,211653175.5905229,979.3027076714218
BGD,ldc,APC,ssp3,2070,mri,211653175.5905229,1070.4766330900914
BGD,ldc,APC,ssp3,2070,ukesm,211653175.5905229,1046.7606397467753
BGR,developed,DEV,ssp1,2010,MM,7778394.10307467,9.569261693683034
BGR,developed,DEV,ssp1,2010,gfdl,7778394.10307467,9.569261693683034
BGR,developed,DEV,ssp1,2010,ipsl,7778394.10307467,9.569261693683034
BGR,developed,DEV,ssp1,2010,mpi,7778394.10307467,9.569261693683034
BGR,developed,DEV,ssp1,2010,mri,7778394.10307467,9.569261693683034
BGR,developed,DEV,ssp1,2010,ukesm,7778394.10307467,9.569261693683034
BGR,developed,DEV,ssp1,2020,MM,6847842.798731936,9.071378940331051
BGR,developed,DEV,ssp1,2020,gfdl,6847842.798731936,9.071378940331051
BGR,developed,DEV,ssp1,2020,ipsl,6847842.798731936,9.071378940331051
BGR,developed,DEV,ssp1,2020,mpi,6847842.798731936,9.071378940331051
BGR,developed,DEV,ssp1,2020,mri,6847842.798731936,9.071378940331051
BGR,developed,DEV,ssp1,2020,ukesm,6847842.798731936,9.071378940331051
BGR,developed,DEV,ssp1,2030,MM,6282258.24450486,8.645374288141438
BGR,developed,DEV,ssp1,2030,gfdl,6282258.24450486,8.645374288141438
BGR,developed,DEV,ssp1,2030,ipsl,6282258.24450486,8.645374288141438
BGR,developed,DEV,ssp1,2030,mpi,6282258.24450486,8.645374288141438
BGR,developed,DEV,ssp1,2030,mri,6282258.24450486,8.645374288141438
BGR,developed,DEV,ssp1,2030,ukesm,6282258.24450486,8.645374288141438
BGR,developed,DEV,ssp1,2040,MM,5850009.946761249,8.278877003927146
BGR,developed,DEV,ssp1,2040,gfdl,5850009.946761249,8.278877003927144
BGR,developed,DEV,ssp1,2040,ipsl,5850009.946761249,8.278877003927146
BGR,developed,DEV,ssp1,2040,mpi,5850009.946761249,8.278877003927146
BGR,developed,DEV,ssp1,2040,mri,5850009.946761249,8.278877003927146
BGR,developed,DEV,ssp1,2040,ukesm,5850009.946761249,8.278877003927146
BGR,developed,DEV,ssp1,2050,MM,5479845.112465361,7.89906071139757
BGR,developed,DEV,ssp1,2050,gfdl,5479845.112465361,7.899124609172474
BGR,developed,DEV,ssp1,2050,ipsl,5479845.112465361,7.899124609172474
BGR,developed,DEV,ssp1,2050,mpi,5479845.112465361,7.899124609172474
BGR,developed,DEV,ssp1,2050,mri,5479845.112465361,7.898805120297952
BGR,developed,DEV,ssp1,2050,ukesm,5479845.112465361,7.899124609172474
BGR,developed,DEV,ssp1,2060,MM,5139255.961471134,7.456273868173478
BGR,developed,DEV,ssp1,2060,gfdl,5139255.961471134,7.46012781751579
BGR,developed,DEV,ssp1,2060,ipsl,5139255.961471134,7.460002724534564
BGR,developed,DEV,ssp1,2060,mpi,5139255.961471134,7.451425543202196
BGR,developed,DEV,ssp1,2060,mri,5139255.961471134,7.45594682187905
BGR,developed,DEV,ssp1,2060,ukesm,5139255.961471134,7.453866433735792
BGR,developed,DEV,ssp1,2070,MM,4791593.7150722835,6.828114345343257
BGR,developed,DEV,ssp1,2070,gfdl,4791593.7150722835,6.824139034951583
BGR,developed,DEV,ssp1,2070,ipsl,4791593.7150722835,6.8235314977154795
BGR,developed,DEV,ssp1,2070,mpi,4791593.7150722835,6.838837626202438
BGR,developed,DEV,ssp1,2070,mri,4791593.7150722835,6.824819661423664
BGR,developed,DEV,ssp1,2070,ukesm,4791593.7150722835,6.8292439064231205
BGR,developed,DEV,ssp2,2010,MM,7778387.178121152,9.569271051913647
BGR,developed,DEV,ssp2,2010,gfdl,7778387.178121153,9.569271051913647
BGR,developed,DEV,ssp2,2010,ipsl,7778387.178121153,9.569271051913647
BGR,developed,DEV,ssp2,2010,mpi,7778387.178121153,9.569271051913647
BGR,developed,DEV,ssp2,2010,mri,7778387.178121153,9.569271051913647
BGR,developed,DEV,ssp2,2010,ukesm,7778387.178121153,9.569271051913647
BGR,developed,DEV,ssp2,2020,MM,6847418.080277504,9.076901384158212
BGR,developed,DEV,ssp2,2020,gfdl,6847418.0802775035,9.076901384158212
BGR,developed,DEV,ssp2,2020,ipsl,6847418.0802775035,9.076901384158212
BGR,developed,DEV,ssp2,2020,mpi,6847418.0802775035,9.076901384158212
BGR,developed,DEV,ssp2,2020,mri,6847418.0802775035,9.076901384158212
BGR,developed,DEV,ssp2,2020,ukesm,6847418.0802775035,9.076901384158212
BGR,developed,DEV,ssp2,2030,MM,6259169.139758646,8.699768883379484
BGR,developed,DEV,ssp2,2030,gfdl,6259169.139758646,8.699768883379484
BGR,developed,DEV,ssp2,2030,ipsl,6259169.139758646,8.699768883379484
BGR,developed,DEV,ssp2,2030,mpi,6259169.139758646,8.699768883379484
BGR,developed,DEV,ssp2,2030,mri,6259169.139758646,8.699768883379484
BGR,developed,DEV,ssp2,2030,ukesm,6259169.139758646,8.699768883379484
BGR,developed,DEV,ssp2,2040,MM,5798927.439349278,8.39405867600125
BGR,developed,DEV,ssp2,2040,gfdl,5798927.439349278,8.39405867600125
BGR,developed,DEV,ssp2,2040,ipsl,5798927.439349278,8.39405867600125
BGR,developed,DEV,ssp2,2040,mpi,5798927.439349278,8.39405867600125
BGR,developed,DEV,ssp2,2040,mri,5798927.439349278,8.39405867600125
BGR,developed,DEV,ssp2,2040,ukesm,5798927.439349278,8.39405867600125
BGR,developed,DEV,ssp2,2050,MM,5406362.1689500725,8.124573606777675
BGR,developed,DEV,ssp2,2050,gfdl,5406362.1689500725,8.124573606777675
BGR,developed,DEV,ssp2,2050,ipsl,5406362.1689500725,8.124573606777675
BGR,developed,DEV,ssp2,2050,mpi,5406362.1689500725,8.124573606777675
BGR,developed,DEV,ssp2,2050,mri,5406362.1689500725,8.124573606777675
BGR,developed,DEV,ssp2,2050,ukesm,5406362.1689500725,8.124573606777675
BGR,developed,DEV,ssp2,2060,MM,5064433.209236404,7.857678945170032
BGR,developed,DEV,ssp2,2060,gfdl,5064433.209236404,7.857678945170032
BGR,developed,DEV,ssp2,2060,ipsl,5064433.209236404,7.857678945170032
BGR,developed,DEV,ssp2,2060,mpi,5064433.209236404,7.857678945170032
BGR,developed,DEV,ssp2,2060,mri,5064433.209236404,7.857678945170032
BGR,developed,DEV,ssp2,2060,ukesm,5064433.209236404,7.857678945170032
BGR,developed,DEV,ssp2,2070,MM,4743367.819463249,7.530900879900227
BGR,developed,DEV,ssp2,2070,gfdl,4743367.819463249,7.530900879900227
BGR,developed,DEV,ssp2,2070,ipsl,4743367.819463249,7.530900879900227
BGR,developed,DEV,ssp2,2070,mpi,4743367.819463249,7.530900879900227
BGR,developed,DEV,ssp2,2070,mri,4743367.819463249,7.530900879900227
BGR,developed,DEV,ssp2,2070,ukesm,4743367.819463249,7.530900879900227
BGR,developed,DEV,ssp3,2010,MM,7778384.950795785,9.569318119892626
BGR,developed,DEV,ssp3,2010,gfdl,7778384.950795785,9.569318119892626
BGR,developed,DEV,ssp3,2010,ipsl,7778384.950795785,9.569318119892626
BGR,developed,DEV,ssp3,2010,mpi,7778384.950795785,9.569318119892626
BGR,developed,DEV,ssp3,2010,mri,7778384.950795785,9.569318119892626
BGR,developed,DEV,ssp3,2010,ukesm,7778384.950795785,9.569318119892626
BGR,developed,DEV,ssp3,2020,MM,6846898.105198903,9.117394459332486
BGR,developed,DEV,ssp3,2020,gfdl,6846898.105198904,9.117394459332486
BGR,developed,DEV,ssp3,2020,ipsl,6846898.105198904,9.117394459332486
BGR,developed,DEV,ssp3,2020,mpi,6846898.105198904,9.117394459332486
