iso,region,year,total_area,urban_area,rural_area,forest_area,agri_area
ABW,developing,1971,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1972,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1973,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1974,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1975,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1976,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1977,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1978,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1979,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1980,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1981,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1982,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1983,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1984,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1985,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1986,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1987,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1988,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1989,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1990,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1991,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1992,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1993,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1994,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1995,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1996,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1997,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1998,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,1999,180.0,72.3108893004,109.82994512059,4.2,20.0
ABW,developing,2000,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2001,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2002,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2003,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2004,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2005,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2006,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2007,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2008,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2009,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2010,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2011,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2012,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2013,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2014,180.0,87.35285803815,94.78797638274,4.2,20.0
ABW,developing,2015,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2016,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2017,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2018,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2019,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2020,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2021,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2022,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2023,180.0,97.34080781558,84.80002660546,4.2,20.0
ABW,developing,2024,180.0,97.34080781558,84.80002660546,4.2,20.0
AFG,ldc,1971,652230.0,1309.672466805,638857.392791,12084.4,380360.0
AFG,ldc,1972,652230.0,1309.672466805,638857.392791,12084.4,380480.0
AFG,ldc,1973,652230.0,1309.672466805,638857.392791,12084.4,380492.0
AFG,ldc,1974,652230.0,1309.672466805,638857.392791,12084.4,380503.0
AFG,ldc,1975,652230.0,1309.672466805,638857.392791,12084.4,380503.0
AFG,ldc,1976,652230.0,1309.672466805,638857.392791,12084.4,380500.0
AFG,ldc,1977,652230.0,1309.672466805,638857.392791,12084.4,380500.0
AFG,ldc,1978,652230.0,1309.672466805,638857.392791,12084.4,380500.0
AFG,ldc,1979,652230.0,1309.672466805,638857.392791,12084.4,380490.0
AFG,ldc,1980,652230.0,1309.672466805,638857.392791,12084.4,380490.0
AFG,ldc,1981,652230.0,1309.672466805,638857.392791,12084.4,380530.0
AFG,ldc,1982,652230.0,1309.672466805,638857.392791,12084.4,380540.0
AFG,ldc,1983,652230.0,1309.672466805,638857.392791,12084.4,380540.0
AFG,ldc,1984,652230.0,1309.672466805,638857.392791,12084.4,380540.0
AFG,ldc,1985,652230.0,1309.672466805,638857.392791,12084.4,380540.0
AFG,ldc,1986,652230.0,1309.672466805,638857.392791,12084.4,380540.0
AFG,ldc,1987,652230.0,1309.672466805,638857.392791,12084.4,380450.0
AFG,ldc,1988,652230.0,1309.672466805,638857.392791,12084.4,380400.0
AFG,ldc,1989,652230.0,1309.672466805,638857.392791,12084.4,380400.0
AFG,ldc,1990,652230.0,1309.672466805,638857.392791,12084.4,380400.0
AFG,ldc,1991,652230.0,1309.672466805,638857.392791,12084.4,380300.0
AFG,ldc,1992,652230.0,1309.672466805,638857.392791,12084.4,380300.0
AFG,ldc,1993,652230.0,1309.672466805,638857.392791,12084.4,379340.0
AFG,ldc,1994,652230.0,1309.672466805,638857.392791,12084.4,378130.0
AFG,ldc,1995,652230.0,1309.672466805,638857.392791,12084.4,377630.0
AFG,ldc,1996,652230.0,1309.672466805,638857.392791,12084.4,377570.0
AFG,ldc,1997,652230.0,1309.672466805,638857.392791,12084.4,377950.0
AFG,ldc,1998,652230.0,1309.672466805,638857.392791,12084.4,378680.0
AFG,ldc,1999,652230.0,1309.672466805,638857.392791,12084.4,377640.0
AFG,ldc,2000,652230.0,2280.088881826,637886.976376,12084.4,377940.0
AFG,ldc,2001,652230.0,2280.088881826,637886.976376,12084.4,377950.0
AFG,ldc,2002,652230.0,2280.088881826,637886.976376,12084.4,377900.0
AFG,ldc,2003,652230.0,2280.088881826,637886.976376,12084.4,378840.0
AFG,ldc,2004,652230.0,2280.088881826,637886.976376,12084.4,379280.0
AFG,ldc,2005,652230.0,2280.088881826,637886.976376,12084.4,379170.0
AFG,ldc,2006,652230.0,2280.088881826,637886.976376,12084.4,379100.0
AFG,ldc,2007,652230.0,2280.088881826,637886.976376,12084.4,379140.0
AFG,ldc,2008,652230.0,2280.088881826,637886.976376,12084.4,379160.0
AFG,ldc,2009,652230.0,2280.088881826,637886.976376,12084.4,379160.0
AFG,ldc,2010,652230.0,2280.088881826,637886.976376,12084.4,379170.0
AFG,ldc,2011,652230.0,2280.088881826,637886.976376,12084.4,379150.0
AFG,ldc,2012,652230.0,2280.088881826,637886.976376,12084.4,379140.0
AFG,ldc,2013,652230.0,2280.088881826,637886.976376,12084.4,379100.0
AFG,ldc,2014,652230.0,2280.088881826,637886.976376,12084.4,379100.0
AFG,ldc,2015,652230.0,3993.83610705,636173.22915,12084.4,379100.0
AFG,ldc,2016,652230.0,3993.83610705,636173.22915,12084.4,379100.0
AFG,ldc,2017,652230.0,3993.83610705,636173.22915,12084.4,379100.0
AFG,ldc,2018,652230.0,3993.83610705,636173.22915,12084.4,380100.0
AFG,ldc,2019,652230.0,3993.83610705,636173.22915,12084.4,380100.0
AFG,ldc,2020,652230.0,3993.83610705,636173.22915,12084.4,383130.0
AFG,ldc,2021,652230.0,3993.83610705,636173.22915,12084.4,383130.0
AFG,ldc,2022,652230.0,3993.83610705,636173.22915,12084.4,383130.0
AFG,ldc,2023,652230.0,3993.83610705,636173.22915,12084.4,383130.0
AFG,ldc,2024,652230.0,3993.83610705,636173.22915,12084.4,383130.0
AGO,ldc,1971,1246700.0,1559.94768115246,1252431.28258673,792627.8,451820.0
AGO,ldc,1972,1246700.0,1559.94768115246,1252431.28258673,792627.8,451600.0
AGO,ldc,1973,1246700.0,1559.94768115246,1252431.28258673,792627.8,451370.0
AGO,ldc,1974,1246700.0,1559.94768115246,1252431.28258673,792627.8,451150.0
AGO,ldc,1975,1246700.0,1559.94768115246,1252431.28258673,792627.8,450930.0
AGO,ldc,1976,1246700.0,1559.94768115246,1252431.28258673,792627.8,448700.0
AGO,ldc,1977,1246700.0,1559.94768115246,1252431.28258673,792627.8,448480.0
AGO,ldc,1978,1246700.0,1559.94768115246,1252431.28258673,792627.8,448250.0
AGO,ldc,1979,1246700.0,1559.94768115246,1252431.28258673,792627.8,447930.0
AGO,ldc,1980,1246700.0,1559.94768115246,1252431.28258673,792627.8,447650.0
AGO,ldc,1981,1246700.0,1559.94768115246,1252431.28258673,792627.8,447280.0
AGO,ldc,1982,1246700.0,1559.94768115246,1252431.28258673,792627.8,447050.0
AGO,ldc,1983,1246700.0,1559.94768115246,1252431.28258673,792627.8,446780.0
AGO,ldc,1984,1246700.0,1559.94768115246,1252431.28258673,792627.8,446500.0
AGO,ldc,1985,1246700.0,1559.94768115246,1252431.28258673,792627.8,446280.0
AGO,ldc,1986,1246700.0,1559.94768115246,1252431.28258673,792627.8,445450.0
AGO,ldc,1987,1246700.0,1559.94768115246,1252431.28258673,792627.8,445230.0
AGO,ldc,1988,1246700.0,1559.94768115246,1252431.28258673,792627.8,445010.0
AGO,ldc,1989,1246700.0,1559.94768115246,1252431.28258673,792627.8,444780.0
AGO,ldc,1990,1246700.0,1559.94768115246,1252431.28258673,792627.8,444560.0
AGO,ldc,1991,1246700.0,1559.94768115246,1252431.28258673,791073.63,444830.0
AGO,ldc,1992,1246700.0,1559.94768115246,1252431.28258673,789519.46,445110.0
AGO,ldc,1993,1246700.0,1559.94768115246,1252431.28258673,787965.29,445100.0
AGO,ldc,1994,1246700.0,1559.94768115246,1252431.28258673,786411.12,445100.0
AGO,ldc,1995,1246700.0,1559.94768115246,1252431.28258673,784856.95,444900.0
AGO,ldc,1996,1246700.0,1559.94768115246,1252431.28258673,783302.78,444470.0
AGO,ldc,1997,1246700.0,1559.94768115246,1252431.28258673,781748.61,444500.0
AGO,ldc,1998,1246700.0,1559.94768115246,1252431.28258673,780194.44,445130.0
AGO,ldc,1999,1246700.0,1559.94768115246,1252431.28258673,778640.27,445670.0
AGO,ldc,2000,1246700.0,2010.4416603827,1251980.78860603,777086.1,445230.0
AGO,ldc,2001,1246700.0,2010.4416603827,1251980.78860603,771535.49,444150.0
AGO,ldc,2002,1246700.0,2010.4416603827,1251980.78860603,765984.88,444380.0
AGO,ldc,2003,1246700.0,2010.4416603827,1251980.78860603,760434.27,444990.0
AGO,ldc,2004,1246700.0,2010.4416603827,1251980.78860603,754883.66,443100.0
AGO,ldc,2005,1246700.0,2010.4416603827,1251980.78860603,749333.05,441830.0
AGO,ldc,2006,1246700.0,2010.4416603827,1251980.78860603,743782.44,441370.0
AGO,ldc,2007,1246700.0,2010.4416603827,1251980.78860603,738231.83,442450.0
AGO,ldc,2008,1246700.0,2010.4416603827,1251980.78860603,732681.22,441950.0
AGO,ldc,2009,1246700.0,2010.4416603827,1251980.78860603,727130.61,446300.0
AGO,ldc,2010,1246700.0,2010.4416603827,1251980.78860603,721580.0,448500.0
AGO,ldc,2011,1246700.0,2010.4416603827,1251980.78860603,716029.38,453160.0
AGO,ldc,2012,1246700.0,2010.4416603827,1251980.78860603,710478.76,453030.0
AGO,ldc,2013,1246700.0,2010.4416603827,1251980.78860603,704928.14,454880.0
AGO,ldc,2014,1246700.0,2010.4416603827,1251980.78860603,699377.52,456740.0
AGO,ldc,2015,1246700.0,2991.3469865533,1250999.88327963,693826.9,457890.0
AGO,ldc,2016,1246700.0,2991.3469865533,1250999.88327963,688276.2,458240.0
AGO,ldc,2017,1246700.0,2991.3469865533,1250999.88327963,682725.7,457720.0
AGO,ldc,2018,1246700.0,2991.3469865533,1250999.88327963,677175.1,457920.0
AGO,ldc,2019,1246700.0,2991.3469865533,1250999.88327963,671624.4,458770.0
AGO,ldc,2020,1246700.0,2991.3469865533,1250999.88327963,666073.8,458920.0
AGO,ldc,2021,1246700.0,2991.3469865533,1250999.88327963,660523.133,458970.0
AGO,ldc,2022,1246700.0,2991.3469865533,1250999.88327963,660523.133,458970.0
AGO,ldc,2023,1246700.0,2991.3469865533,1250999.88327963,660523.133,458970.0
AGO,ldc,2024,1246700.0,2991.3469865533,1250999.88327963,660523.133,458970.0
ALB,developed,1971,27400.0,596.86092547715,27562.434637504,7888.0,12000.0
ALB,developed,1972,27400.0,596.86092547715,27562.434637504,7888.0,11740.0
ALB,developed,1973,27400.0,596.86092547715,27562.434637504,7888.0,11460.0
ALB,developed,1974,27400.0,596.86092547715,27562.434637504,7888.0,11220.0
ALB,developed,1975,27400.0,596.86092547715,27562.434637504,7888.0,10800.0
ALB,developed,1976,27400.0,596.86092547715,27562.434637504,7888.0,10750.0
ALB,developed,1977,27400.0,596.86092547715,27562.434637504,7888.0,11090.0
ALB,developed,1978,27400.0,596.86092547715,27562.434637504,7888.0,11140.0
ALB,developed,1979,27400.0,596.86092547715,27562.434637504,7888.0,11170.0
ALB,developed,1980,27400.0,596.86092547715,27562.434637504,7888.0,11180.0
ALB,developed,1981,27400.0,596.86092547715,27562.434637504,7888.0,11160.0
ALB,developed,1982,27400.0,596.86092547715,27562.434637504,7888.0,11140.0
ALB,developed,1983,27400.0,596.86092547715,27562.434637504,7888.0,11100.0
ALB,developed,1984,27400.0,596.86092547715,27562.434637504,7888.0,11130.0
ALB,developed,1985,27400.0,596.86092547715,27562.434637504,7888.0,11120.0
ALB,developed,1986,27400.0,596.86092547715,27562.434637504,7888.0,11110.0
ALB,developed,1987,27400.0,596.86092547715,27562.434637504,7888.0,11110.0
ALB,developed,1988,27400.0,596.86092547715,27562.434637504,7888.0,11170.0
ALB,developed,1989,27400.0,596.86092547715,27562.434637504,7888.0,11100.0
ALB,developed,1990,27400.0,596.86092547715,27562.434637504,7888.0,11210.0
ALB,developed,1991,27400.0,596.86092547715,27562.434637504,7868.5,11270.0
ALB,developed,1992,27400.0,596.86092547715,27562.434637504,7849.0,11270.0
ALB,developed,1993,27400.0,596.86092547715,27562.434637504,7829.5,11260.0
ALB,developed,1994,27400.0,596.86092547715,27562.434637504,7810.0,11260.0
ALB,developed,1995,27400.0,596.86092547715,27562.434637504,7790.5,11270.0
ALB,developed,1996,27400.0,596.86092547715,27562.434637504,7771.0,11310.0
ALB,developed,1997,27400.0,596.86092547715,27562.434637504,7751.5,11350.0
ALB,developed,1998,27400.0,596.86092547715,27562.434637504,7732.0,11390.0
ALB,developed,1999,27400.0,596.86092547715,27562.434637504,7712.5,11450.0
ALB,developed,2000,27400.0,790.05473415509,27369.240828851,7693.0,11440.0
ALB,developed,2001,27400.0,790.05473415509,27369.240828851,7705.77,11390.0
ALB,developed,2002,27400.0,790.05473415509,27369.240828851,7718.54,11400.0
ALB,developed,2003,27400.0,790.05473415509,27369.240828851,7731.31,11210.0
ALB,developed,2004,27400.0,790.05473415509,27369.240828851,7744.08,11220.0
ALB,developed,2005,27400.0,790.05473415509,27369.240828851,7756.85,10770.0
ALB,developed,2006,27400.0,790.05473415509,27369.240828851,7769.62,11200.0
ALB,developed,2007,27400.0,790.05473415509,27369.240828851,7782.39,11190.0
ALB,developed,2008,27400.0,790.05473415509,27369.240828851,7795.16,11810.0
ALB,developed,2009,27400.0,790.05473415509,27369.240828851,7807.93,12013.0
ALB,developed,2010,27400.0,790.05473415509,27369.240828851,7820.7,12013.0
ALB,developed,2011,27400.0,790.05473415509,27369.240828851,7834.935,12010.0
ALB,developed,2012,27400.0,790.05473415509,27369.240828851,7849.17,12013.0
ALB,developed,2013,27400.0,790.05473415509,27369.240828851,7863.405,11873.0
ALB,developed,2014,27400.0,790.05473415509,27369.240828851,7877.64,11742.9
ALB,developed,2015,27400.0,827.69395654173,27331.601606417,7891.875,11743.0
ALB,developed,2016,27400.0,827.69395654173,27331.601606417,7891.8,11817.0
ALB,developed,2017,27400.0,827.69395654173,27331.601606417,7889.025,11742.81
ALB,developed,2018,27400.0,827.69395654173,27331.601606417,7889.0,11740.81
ALB,developed,2019,27400.0,827.69395654173,27331.601606417,7889.0,11740.0
ALB,developed,2020,27400.0,827.69395654173,27331.601606417,7889.0,11655.55
ALB,developed,2021,27400.0,827.69395654173,27331.601606417,7889.0,11363.3
ALB,developed,2022,27400.0,827.69395654173,27331.601606417,7889.0,11363.3
ALB,developed,2023,27400.0,827.69395654173,27331.601606417,7889.0,11363.3
ALB,developed,2024,27400.0,827.69395654173,27331.601606417,7889.0,11363.3
AND,developed,1971,470.0,18.0436834805,422.389265753,160.0,250.0
AND,developed,1972,470.0,18.0436834805,422.389265753,160.0,250.0
AND,developed,1973,470.0,18.0436834805,422.389265753,160.0,240.0
AND,developed,1974,470.0,18.0436834805,422.389265753,160.0,240.0
AND,developed,1975,470.0,18.0436834805,422.389265753,160.0,240.0
AND,developed,1976,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1977,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1978,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1979,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1980,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1981,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1982,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1983,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1984,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1985,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1986,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1987,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1988,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1989,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1990,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1991,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1992,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1993,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1994,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1995,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1996,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1997,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1998,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,1999,470.0,18.0436834805,422.389265753,160.0,230.0
AND,developed,2000,470.0,31.854123801,408.578825433,160.0,230.0
AND,developed,2001,470.0,31.854123801,408.578825433,160.0,227.5
AND,developed,2002,470.0,31.854123801,408.578825433,160.0,228.5
AND,developed,2003,470.0,31.854123801,408.578825433,160.0,228.6
AND,developed,2004,470.0,31.854123801,408.578825433,160.0,228.1
AND,developed,2005,470.0,31.854123801,408.578825433,160.0,218.0
AND,developed,2006,470.0,31.854123801,408.578825433,160.0,217.8
AND,developed,2007,470.0,31.854123801,408.578825433,160.0,207.7
AND,developed,2008,470.0,31.854123801,408.578825433,160.0,207.6
AND,developed,2009,470.0,31.854123801,408.578825433,160.0,207.7
AND,developed,2010,470.0,31.854123801,408.578825433,160.0,197.7
AND,developed,2011,470.0,31.854123801,408.578825433,160.0,197.7
AND,developed,2012,470.0,31.854123801,408.578825433,160.0,187.6
AND,developed,2013,470.0,31.854123801,408.578825433,160.0,188.1
AND,developed,2014,470.0,31.854123801,408.578825433,160.0,188.0
AND,developed,2015,470.0,30.9358154312,409.497133803,160.0,188.1
AND,developed,2016,470.0,30.9358154312,409.497133803,160.0,188.2
AND,developed,2017,470.0,30.9358154312,409.497133803,160.0,188.2
AND,developed,2018,470.0,30.9358154312,409.497133803,160.0,188.34
AND,developed,2019,470.0,30.9358154312,409.497133803,160.0,188.001
AND,developed,2020,470.0,30.9358154312,409.497133803,160.0,187.773
AND,developed,2021,470.0,30.9358154312,409.497133803,160.0,187.562
AND,developed,2022,470.0,30.9358154312,409.497133803,160.0,187.562
AND,developed,2023,470.0,30.9358154312,409.497133803,160.0,187.562
AND,developed,2024,470.0,30.9358154312,409.497133803,160.0,187.562
ARE,developing,1971,71020.0,1060.873607515,78435.57228203,2450.0,2120.0
ARE,developing,1972,71020.0,1060.873607515,78435.57228203,2450.0,2120.0
ARE,developing,1973,71020.0,1060.873607515,78435.57228203,2450.0,2130.0
ARE,developing,1974,71020.0,1060.873607515,78435.57228203,2450.0,2140.0
ARE,developing,1975,71020.0,1060.873607515,78435.57228203,2450.0,2150.0
ARE,developing,1976,71020.0,1060.873607515,78435.57228203,2450.0,2160.0
ARE,developing,1977,71020.0,1060.873607515,78435.57228203,2450.0,2170.0
ARE,developing,1978,71020.0,1060.873607515,78435.57228203,2450.0,2180.0
ARE,developing,1979,71020.0,1060.873607515,78435.57228203,2450.0,2190.0
ARE,developing,1980,71020.0,1060.873607515,78435.57228203,2450.0,2230.0
ARE,developing,1981,71020.0,1060.873607515,78435.57228203,2450.0,2270.0
ARE,developing,1982,71020.0,1060.873607515,78435.57228203,2450.0,2270.0
ARE,developing,1983,71020.0,1060.873607515,78435.57228203,2450.0,2320.0
ARE,developing,1984,71020.0,1060.873607515,78435.57228203,2450.0,2320.0
ARE,developing,1985,71020.0,1060.873607515,78435.57228203,2450.0,2350.0
ARE,developing,1986,71020.0,1060.873607515,78435.57228203,2450.0,2380.0
ARE,developing,1987,71020.0,1060.873607515,78435.57228203,2450.0,2380.0
ARE,developing,1988,71020.0,1060.873607515,78435.57228203,2450.0,2390.0
ARE,developing,1989,71020.0,1060.873607515,78435.57228203,2450.0,2390.0
ARE,developing,1990,71020.0,1060.873607515,78435.57228203,2450.0,2850.0
ARE,developing,1991,71020.0,1060.873607515,78435.57228203,2514.43,3100.0
ARE,developing,1992,71020.0,1060.873607515,78435.57228203,2578.86,3390.0
ARE,developing,1993,71020.0,1060.873607515,78435.57228203,2643.29,3550.0
ARE,developing,1994,71020.0,1060.873607515,78435.57228203,2707.72,3720.0
ARE,developing,1995,71020.0,1060.873607515,78435.57228203,2772.15,3830.0
ARE,developing,1996,71020.0,1060.873607515,78435.57228203,2836.58,3870.0
ARE,developing,1997,71020.0,1060.873607515,78435.57228203,2901.01,3950.0
ARE,developing,1998,71020.0,1060.873607515,78435.57228203,2965.44,3980.0
ARE,developing,1999,71020.0,1060.873607515,78435.57228203,3029.87,5160.0
ARE,developing,2000,71020.0,1386.317341611,78110.12854791,3094.3,5470.0
ARE,developing,2001,71020.0,1386.317341611,78110.12854791,3102.17,5620.0
ARE,developing,2002,71020.0,1386.317341611,78110.12854791,3110.04,5660.0
ARE,developing,2003,71020.0,1386.317341611,78110.12854791,3117.91,5540.0
ARE,developing,2004,71020.0,1386.317341611,78110.12854791,3125.78,5540.0
ARE,developing,2005,71020.0,1386.317341611,78110.12854791,3133.65,5570.0
ARE,developing,2006,71020.0,1386.317341611,78110.12854791,3141.52,5386.0
ARE,developing,2007,71020.0,1386.317341611,78110.12854791,3149.39,5326.0
ARE,developing,2008,71020.0,1386.317341611,78110.12854791,3157.26,5396.0
ARE,developing,2009,71020.0,1386.317341611,78110.12854791,3165.13,3879.0
ARE,developing,2010,71020.0,1386.317341611,78110.12854791,3173.0,3923.0
ARE,developing,2011,71020.0,1386.317341611,78110.12854791,3173.0,3885.0
ARE,developing,2012,71020.0,1386.317341611,78110.12854791,3173.0,3767.0
ARE,developing,2013,71020.0,1386.317341611,78110.12854791,3173.0,3794.0
ARE,developing,2014,71020.0,1386.317341611,78110.12854791,3173.0,3825.0
ARE,developing,2015,71020.0,2263.10504571,77233.34084382,3173.0,3828.0
ARE,developing,2016,71020.0,2263.10504571,77233.34084382,3173.0,3838.0
ARE,developing,2017,71020.0,2263.10504571,77233.34084382,3173.0,3838.0
ARE,developing,2018,71020.0,2263.10504571,77233.34084382,3173.0,3817.5
ARE,developing,2019,71020.0,2263.10504571,77233.34084382,3173.0,3904.0
ARE,developing,2020,71020.0,2263.10504571,77233.34084382,3173.0,3898.0
ARE,developing,2021,71020.0,2263.10504571,77233.34084382,3173.0,3915.615
ARE,developing,2022,71020.0,2263.10504571,77233.34084382,3173.0,3915.615
ARE,developing,2023,71020.0,2263.10504571,77233.34084382,3173.0,3915.615
ARE,developing,2024,71020.0,2263.10504571,77233.34084382,3173.0,3915.615
ARG,developing,1971,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1972,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1973,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1974,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1975,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1976,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1977,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1978,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1979,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1980,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1981,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273830.0
ARG,developing,1982,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273840.0
ARG,developing,1983,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273850.0
ARG,developing,1984,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273840.0
ARG,developing,1985,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273840.0
ARG,developing,1986,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273840.0
ARG,developing,1987,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273840.0
ARG,developing,1988,2736690.0,8570.4179461242,2738252.0145505,352040.0,1273800.0
ARG,developing,1989,2736690.0,8570.4179461242,2738252.0145505,352040.0,1274700.0
ARG,developing,1990,2736690.0,8570.4179461242,2738252.0145505,352040.0,1275650.0
ARG,developing,1991,2736690.0,8570.4179461242,2738252.0145505,350214.0,1276600.0
ARG,developing,1992,2736690.0,8570.4179461242,2738252.0145505,348388.0,1277550.0
ARG,developing,1993,2736690.0,8570.4179461242,2738252.0145505,346562.0,1278500.0
ARG,developing,1994,2736690.0,8570.4179461242,2738252.0145505,344736.0,1279480.0
ARG,developing,1995,2736690.0,8570.4179461242,2738252.0145505,342910.0,1280450.0
ARG,developing,1996,2736690.0,8570.4179461242,2738252.0145505,341084.0,1281420.0
ARG,developing,1997,2736690.0,8570.4179461242,2738252.0145505,339258.0,1282350.0
ARG,developing,1998,2736690.0,8570.4179461242,2738252.0145505,337432.0,1283300.0
ARG,developing,1999,2736690.0,8570.4179461242,2738252.0145505,335606.0,1284120.0
ARG,developing,2000,2736690.0,10030.146186676,2736792.2863097,333780.0,1285100.0
ARG,developing,2001,2736690.0,10030.146186676,2736792.2863097,330616.0,1286060.0
ARG,developing,2002,2736690.0,10030.146186676,2736792.2863097,327452.0,1287100.0
ARG,developing,2003,2736690.0,10030.146186676,2736792.2863097,324288.0,1291033.0
ARG,developing,2004,2736690.0,10030.146186676,2736792.2863097,321124.0,1294966.0
ARG,developing,2005,2736690.0,10030.146186676,2736792.2863097,317960.0,1299209.0
ARG,developing,2006,2736690.0,10030.146186676,2736792.2863097,314796.0,1301389.0
