"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Indonesia","IDN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43593.45193756","","","","","","","","","","56810.41510525","","","","","","","","","","","","","","","67755.1345869","","","","","","","",
"IDA only","IDX","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98178.2316169936","","","","","","","","","","119518.386024734","","","","","","","","","","","","","","","150454.503908771","","","","","","","",
"Isle of Man","IMN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.69530250086","","","","","","","","","","31.50907463166","","","","","","","","","","","","","","","38.31179957601","","","","","","","",
"India","IND","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98799.60601408","","","","","","","","","","125554.29766387","","","","","","","","","","","","","","","171839.18292269","","","","","","","",
"Not classified","INX","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","854.4926512758","","","","","","","","","","976.5798207758","","","","","","","","","","","","","","","1261.3899500179","","","","","","","",
"Iran, Islamic Rep.","IRN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9480.5418464223","","","","","","","","","","13197.1021135427","","","","","","","","","","","","","","","16217.1048470459","","","","","","","",
"Iraq","IRQ","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3488.0363771179","","","","","","","","","","4482.2222871462","","","","","","","","","","","","","","","6572.9688676668","","","","","","","",
"Iceland","ISL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.714890102567","","","","","","","","","","94.28706086496","","","","","","","","","","","","","","","107.56003068127","","","","","","","",
"Israel","ISR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1730.5817759416","","","","","","","","","","2233.6876193126","","","","","","","","","","","","","","","2743.7336323641","","","","","","","",
"Italy","ITA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18122.179719957","","","","","","","","","","19312.583044819","","","","","","","","","","","","","","","20916.723170164","","","","","","","",
"Jamaica","JAM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765.2656167902","","","","","","","","","","900.4417523259","","","","","","","","","","","","","","","1022.3342016496","","","","","","","",
"Jordan","JOR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053.32480507606","","","","","","","","","","1569.50169499835","","","","","","","","","","","","","","","2170.09018740478","","","","","","","",
"Japan","JPN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50992.76311205","","","","","","","","","","52716.86291099","","","","","","","","","","","","","","","53452.06097573","","","","","","","",
"Kazakhstan","KAZ","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5659.33129713","","","","","","","","","","5709.25132111","","","","","","","","","","","","","","","6363.38993307","","","","","","","",
"Kenya","KEN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418.43057029915","","","","","","","","","","2197.79003314991","","","","","","","","","","","","","","","3416.83689169865","","","","","","","",
"Kyrgyz Republic","KGZ","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1486.192497193","","","","","","","","","","1788.118350045","","","","","","","","","","","","","","","2136.338095941","","","","","","","",
"Cambodia","KHM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","949.82475996064","","","","","","","","","","1517.03565426344","","","","","","","","","","","","","","","1838.75313177294","","","","","","","",
"Kiribati","KIR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0857272413564","","","","","","","","","","1.333440939431","","","","","","","","","","","","","","","5.187512818374","","","","","","","",
"St. Kitts and Nevis","KNA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.238609624907","","","","","","","","","","10.186737127954","","","","","","","","","","","","","","","11.739576243214","","","","","","","",
"Korea, Rep.","KOR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8036.643562421","","","","","","","","","","10324.50824179","","","","","","","","","","","","","","","12473.407807643","","","","","","","",
"Kuwait","KWT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","596.2975091176","","","","","","","","","","636.6046667311","","","","","","","","","","","","","","","772.9420164889","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81830.4239142819","","","","","","","","","","99210.9178055693","","","","","","","","","","","","","","","117022.00784029","","","","","","","",
"Lao PDR","LAO","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.3509244966","","","","","","","","","","370.37106097","","","","","","","","","","","","","","","542.173193503","","","","","","","",
"Lebanon","LBN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904.83060504933","","","","","","","","","","1160.2180874966","","","","","","","","","","","","","","","1871.96834566438","","","","","","","",
"Liberia","LBR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","426.2282873041","","","","","","","","","","516.7008009045","","","","","","","","","","","","","","","652.5563654118","","","","","","","",
"Libya","LBY","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2116.5925070777","","","","","","","","","","2510.010888559","","","","","","","","","","","","","","","2958.151043108","","","","","","","",
"St. Lucia","LCA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.14321278874","","","","","","","","","","60.46926231646","","","","","","","","","","","","","","","72.57370005602","","","","","","","",
"Latin America & Caribbean","LCN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93818.8155535905","","","","","","","","","","113330.884733181","","","","","","","","","","","","","","","133009.186360598","","","","","","","",
"Least developed countries: UN classification","LDC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85982.0455904184","","","","","","","","","","103897.462576362","","","","","","","","","","","","","","","131134.616690616","","","","","","","",
"Low income","LIC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30458.3811390671","","","","","","","","","","40588.9024099333","","","","","","","","","","","","","","","56582.7359338639","","","","","","","",
"Liechtenstein","LIE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8682018407","","","","","","","","","","32.3760868274","","","","","","","","","","","","","","","38.3559506517","","","","","","","",
"Sri Lanka","LKA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2517.5845284628","","","","","","","","","","3035.13508699","","","","","","","","","","","","","","","3627.830500845","","","","","","","",
"Lower middle income","LMC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340096.90386087","","","","","","","","","","425753.518289458","","","","","","","","","","","","","","","547404.08291666","","","","","","","",
"Low & middle income","LMY","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933198.451004718","","","","","","","","","","1136501.03762192","","","","","","","","","","","","","","","1389858.92406647","","","","","","","",
"Lesotho","LSO","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192.607617298","","","","","","","","","","231.5941755232","","","","","","","","","","","","","","","249.9415822788","","","","","","","",
"Late-demographic dividend","LTE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","553685.662183294","","","","","","","","","","654515.766162938","","","","","","","","","","","","","","","762627.502286344","","","","","","","",
"Lithuania","LTU","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187.72445591401","","","","","","","","","","1242.43317353756","","","","","","","","","","","","","","","1185.85017138378","","","","","","","",
"Luxembourg","LUX","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187.0335327125","","","","","","","","","","208.0600101873","","","","","","","","","","","","","","","283.4979814884","","","","","","","",
"Latvia","LVA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","810.5150964718","","","","","","","","","","783.9410577866","","","","","","","","","","","","","","","676.2682094441","","","","","","","",
"Macao SAR, China","MAC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.949691924263","","","","","","","","","","17.169205778277","","","","","","","","","","","","","","","17.764426984834","","","","","","","",
"St. Martin (French part)","MAF","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.37127775513","","","","","","","","","","18.70554393342","","","","","","","","","","","","","","","21.50833037026","","","","","","","",
"Morocco","MAR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3059.0001060017","","","","","","","","","","3858.4642123147","","","","","","","","","","","","","","","4621.3482508848","","","","","","","",
"Monaco","MCO","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7765329661831","","","","","","","","","","2.7765329661831","","","","","","","","","","","","","","","2.7765329661831","","","","","","","",
"Moldova","MDA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1610.963555587","","","","","","","","","","1568.589936448","","","","","","","","","","","","","","","1576.100252165","","","","","","","",
"Madagascar","MDG","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768.5422974461","","","","","","","","","","1127.09160013056","","","","","","","","","","","","","","","1660.5857750213","","","","","","","",
"Maldives","MDV","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.255989044599","","","","","","","","","","14.791442647616","","","","","","","","","","","","","","","14.354530593667","","","","","","","",
"Middle East & North Africa","MEA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55984.0144886625","","","","","","","","","","71745.1336945468","","","","","","","","","","","","","","","90352.0021962127","","","","","","","",
"Mexico","MEX","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17098.266372247","","","","","","","","","","21841.732487621","","","","","","","","","","","","","","","28588.131604943","","","","","","","",
"Marshall Islands","MHL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.307763281416","","","","","","","","","","6.569878989044","","","","","","","","","","","","","","","8.618052053411","","","","","","","",
"Middle income","MIC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902740.069865651","","","","","","","","","","1095912.13521199","","","","","","","","","","","","","","","1333276.18813261","","","","","","","",
"North Macedonia","MKD","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569.744911154","","","","","","","","","","641.064557603","","","","","","","","","","","","","","","701.267863161","","","","","","","",
"Mali","MLI","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923.694601746","","","","","","","","","","1118.293872487","","","","","","","","","","","","","","","1505.01865677","","","","","","","",
"Malta","MLT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.463668072689","","","","","","","","","","166.251930471697","","","","","","","","","","","","","","","173.523418827177","","","","","","","",
"Myanmar","MMR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3340.8028190284","","","","","","","","","","4901.510559999","","","","","","","","","","","","","","","5783.529448955","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46191.2103488486","","","","","","","","","","59587.4711386073","","","","","","","","","","","","","","","74133.2247458627","","","","","","","",
"Montenegro","MNE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259.26134938785","","","","","","","","","","281.62536653705","","","","","","","","","","","","","","","294.64919953349","","","","","","","",
"Mongolia","MNG","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305.607481828","","","","","","","","","","331.570432837","","","","","","","","","","","","","","","354.977871666","","","","","","","",
"Northern Mariana Islands","MNP","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.55856573486","","","","","","","","","","30.64031680955","","","","","","","","","","","","","","","25.55856573486","","","","","","","",
"Mozambique","MOZ","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1721.5172686525","","","","","","","","","","2231.822115818","","","","","","","","","","","","","","","2943.1988638828","","","","","","","",
"Mauritania","MRT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254.95171308699","","","","","","","","","","298.94962576366","","","","","","","","","","","","","","","373.5388785956","","","","","","","",
"Mauritius","MUS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","311.35414443167","","","","","","","","","","323.57012570872","","","","","","","","","","","","","","","475.80354239703","","","","","","","",
"Malawi","MWI","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","401.659663474","","","","","","","","","","530.135803877","","","","","","","","","","","","","","","770.86144894","","","","","","","",
"Malaysia","MYS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7531.974293058","","","","","","","","","","9469.324429869","","","","","","","","","","","","","","","11417.635397424","","","","","","","",
"North America","NAC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157772.409377893","","","","","","","","","","178742.82704887","","","","","","","","","","","","","","","200598.528228731","","","","","","","",
"Namibia","NAM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.039303432976","","","","","","","","","","267.30578628942","","","","","","","","","","","","","","","342.317614387356","","","","","","","",
"New Caledonia","NCL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.71228931099","","","","","","","","","","50.13103992308","","","","","","","","","","","","","","","89.0001338187","","","","","","","",
"Niger","NER","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","612.223880013","","","","","","","","","","792.176001659","","","","","","","","","","","","","","","1313.950219126","","","","","","","",
"Nigeria","NGA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15004.189086348","","","","","","","","","","18771.468907667","","","","","","","","","","","","","","","25189.868658669","","","","","","","",
"Nicaragua","NIC","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","680.79419993099","","","","","","","","","","818.2837511584","","","","","","","","","","","","","","","992.82935686176","","","","","","","",
"Netherlands","NLD","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6941.632232746","","","","","","","","","","7724.295165979","","","","","","","","","","","","","","","8322.489140267","","","","","","","",
"Norway","NOR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1674.28988287485","","","","","","","","","","1793.04451938675","","","","","","","","","","","","","","","2007.78451002665","","","","","","","",
"Nepal","NPL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2178.460216849","","","","","","","","","","1888.331119057","","","","","","","","","","","","","","","3041.754743167","","","","","","","",
"Nauru","NRU","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88847097568","","","","","","","","","","6.98027799837","","","","","","","","","","","","","","","6.98027799837","","","","","","","",
"New Zealand","NZL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1740.8617892955","","","","","","","","","","1840.8777891166","","","","","","","","","","","","","","","1970.2923058736","","","","","","","",
"OECD members","OED","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431595.873075095","","","","","","","","","","477478.844511294","","","","","","","","","","","","","","","526444.545919286","","","","","","","",
"Oman","OMN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","712.62397543885","","","","","","","","","","983.31574603109","","","","","","","","","","","","","","","1500.4942670095","","","","","","","",
"Other small states","OSS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3995.99221868429","","","","","","","","","","4934.3615825817","","","","","","","","","","","","","","","6202.27642420543","","","","","","","",
"Pakistan","PAK","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9769.5392771029","","","","","","","","","","18284.7254305911","","","","","","","","","","","","","","","39082.0219712556","","","","","","","",
"Panama","PAN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696.37726884993","","","","","","","","","","868.8400231741","","","","","","","","","","","","","","","1070.9807851155","","","","","","","",
"Peru","PER","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2584.0411999446","","","","","","","","","","2964.8029127171","","","","","","","","","","","","","","","3457.8679334828","","","","","","","",
"Philippines","PHL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7769.962461667","","","","","","","","","","9407.764673368","","","","","","","","","","","","","","","12151.465331954","","","","","","","",
"Palau","PLW","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89320180006","","","","","","","","","","4.89320180006","","","","","","","","","","","","","","","4.89320180006","","","","","","","",
"Papua New Guinea","PNG","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279.63313532208","","","","","","","","","","320.6937924141","","","","","","","","","","","","","","","415.3979694972","","","","","","","",
"Poland","POL","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12463.9897523084","","","","","","","","","","13503.1028531104","","","","","","","","","","","","","","","14773.8047216808","","","","","","","",
"Pre-demographic dividend","PRE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50882.6402578296","","","","","","","","","","66778.557953869","","","","","","","","","","","","","","","93257.7012162311","","","","","","","",
"Puerto Rico","PRI","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2004.0693856062","","","","","","","","","","2284.4595736402","","","","","","","","","","","","","","","2390.7313461592","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2224.5307896724","","","","","","","","","","2475.1887327447","","","","","","","","","","","","","","","2678.3449841565","","","","","","","",
"Portugal","PRT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3898.8335381078","","","","","","","","","","4069.3364688918","","","","","","","","","","","","","","","4165.1466845851","","","","","","","",
"Paraguay","PRY","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936.066655896","","","","","","","","","","1124.887336219","","","","","","","","","","","","","","","1320.83127312","","","","","","","",
"West Bank and Gaza","PSE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","857.08968036155","","","","","","","","","","1211.92105441191","","","","","","","","","","","","","","","1629.72001470289","","","","","","","",
"Pacific island small states","PSS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.163508214698","","","","","","","","","","191.108774832135","","","","","","","","","","","","","","","292.561495650696","","","","","","","",
"Post-demographic dividend","PST","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","408819.771600624","","","","","","","","","","443802.516926894","","","","","","","","","","","","","","","479395.744411982","","","","","","","",
"French Polynesia","PYF","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.53763311363","","","","","","","","","","77.33339107498","","","","","","","","","","","","","","","84.93705085884","","","","","","","",
"Qatar","QAT","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.3405435906","","","","","","","","","","416.72050111764","","","","","","","","","","","","","","","678.0532012112","","","","","","","",
"Romania","ROU","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5701.55089285253","","","","","","","","","","5588.37440686281","","","","","","","","","","","","","","","5124.83437695558","","","","","","","",
"Russian Federation","RUS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51076.668331033","","","","","","","","","","52919.540650472","","","","","","","","","","","","","","","52886.954870232","","","","","","","",
"Rwanda","RWA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","794.945566324","","","","","","","","","","991.884960256","","","","","","","","","","","","","","","1506.225742599","","","","","","","",
"South Asia","SAS","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160899.026975698","","","","","","","","","","202181.031494788","","","","","","","","","","","","","","","278597.60423775","","","","","","","",
"Saudi Arabia","SAU","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4925.5365305273","","","","","","","","","","6050.7449820894","","","","","","","","","","","","","","","7756.634131739","","","","","","","",
"Sudan","SDN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2248.01110046374","","","","","","","","","","2928.38470101642","","","","","","","","","","","","","","","3789.64446851927","","","","","","","",
"Senegal","SEN","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","855.2445520298","","","","","","","","","","1047.2480902162","","","","","","","","","","","","","","","1566.4038213702","","","","","","","",
"Singapore","SGP","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420.68631243053","","","","","","","","","","427.637087243538","","","","","","","","","","","","","","","454.083842663704","","","","","","","",
"Solomon Islands","SLB","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.704975608692","","","","","","","","","","21.96598239238","","","","","","","","","","","","","","","37.833488396338","","","","","","","",
"Sierra Leone","SLE","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","376.9897640845","","","","","","","","","","487.4739076209","","","","","","","","","","","","","","","713.58051596621","","","","","","","",
"El Salvador","SLV","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928.5674049939","","","","","","","","","","1259.0012304551","","","","","","","","","","","","","","","1559.8746058082","","","","","","","",
"San Marino","SMR","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4402822107","","","","","","","","","","18.6112290323","","","","","","","","","","","","","","","22.0137373377","","","","","","","",
"Somalia","SOM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","807.22632517012","","","","","","","","","","895.76272176713","","","","","","","","","","","","","","","1451.27476161036","","","","","","","",
"Serbia","SRB","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2406.75905632","","","","","","","","","","2511.142793042","","","","","","","","","","","","","","","2323.390620357","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66183.4073214531","","","","","","","","","","85976.6594879046","","","","","","","","","","","","","","","115017.744536663","","","","","","","",
"South Sudan","SSD","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","337.133830868","","","","","","","","","","448.18736254","","","","","","","","","","","","","","","666.354721617","","","","","","","",
