iso,year,ssp,region_dev,region_ar6_6,esm,pop,pop_density,forest_pct,gdp,gdppc,summer_vpd,pop_forest,hvi,log_vpd,log_pdforest,log_hvi
ARG,2050,ssp3,developing,LAM,gfdl,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,18.43297087760372,47880.606569125994,0.255852556,2.914140956612811,10.776465828119779,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,ipsl,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,17.890041629185518,47880.606569125994,0.255852556,2.884244224476306,10.776465828119779,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,mpi,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,15.938114386766845,47880.606569125994,0.255852556,2.768713371939816,10.776465828119779,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,mri,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,15.634330912683076,47880.19184794242,0.255852556,2.7494691958005077,10.776457166513142,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,ukesm,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,19.003675332162068,47875.0619339914,0.255852556,2.9446323989997274,10.776350020142507,-1.3631539531614385
ARG,2060,ssp1,developing,LAM,MM,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,16.479754175813127,37947.670231547934,0.16802787399999997,2.8021326078599476,10.543963390466262,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,gfdl,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,15.503189897996126,37947.670231547934,0.16802787399999997,2.7410458026284807,10.543963390466262,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,ipsl,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,18.02840101707373,37947.670231547934,0.16802787399999997,2.891948348710899,10.543963390466262,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,mpi,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,15.697291703396566,37947.670231547934,0.16802787399999997,2.7534881945119127,10.543963390466262,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,mri,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,17.799695495774838,37947.670231547934,0.16802787399999997,2.87918135017839,10.543963390466262,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,ukesm,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,15.370192764824388,37947.670231547934,0.16802787399999997,2.732430099106497,10.543963390466262,-1.7836253960797201
ARG,2060,ssp2,developing,LAM,MM,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.474852756616517,42715.94967073748,0.18293086000000003,2.8607628621454064,10.662327658060981,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,gfdl,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.292712619246426,42716.92057023082,0.18293086000000003,2.85028517688305,10.662350387005723,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,ipsl,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.43945743346562,42716.92057023082,0.18293086000000003,2.858735307536206,10.662350387005723,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,mpi,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.420500875906907,42716.92057023082,0.18293086000000003,2.8576477239390647,10.662350387005723,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,mri,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.179270289191813,42716.92057023082,0.18293086000000003,2.843703441223999,10.662350387005723,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,ukesm,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,18.042322565271817,42712.06607276415,0.18293086000000003,2.8927202516563706,10.662236737115618,-1.6986470111914813
ARG,2060,ssp3,developing,LAM,MM,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,18.412000428213588,50938.707836679976,0.254166643,2.9130026492177357,10.838378381833232,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,gfdl,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,16.40116352642195,50939.529780810655,0.254166643,2.7973522790526952,10.838394517646924,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,ipsl,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,21.67063135170055,50939.529780810655,0.254166643,3.0759579499554466,10.838394517646924,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,mpi,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,16.50808692214864,50939.529780810655,0.254166643,2.8038503773385903,10.838394517646924,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,mri,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,18.57008722346832,50939.529780810655,0.254166643,2.921552072368571,10.838394517646924,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,ukesm,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,18.91003311732849,50935.42006015726,0.254166643,2.939692633987103,10.838313835974697,-1.3697651518899956
ARG,2070,ssp1,developing,LAM,MM,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,16.050484958820583,36596.93959980667,0.16489822799999998,2.775739064628616,10.507719898401701,-1.802426794774497
ARG,2070,ssp1,developing,LAM,gfdl,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,14.1311293190161,36596.93959980667,0.16489822799999998,2.648380117007047,10.507719898401701,-1.802426794774497
ARG,2070,ssp1,developing,LAM,ipsl,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,16.678550112672003,36596.93959980667,0.16489822799999998,2.8141234694577935,10.507719898401701,-1.802426794774497
ARG,2070,ssp1,developing,LAM,mpi,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,15.932246058495934,36596.93959980667,0.16489822799999998,2.768345109500659,10.507719898401701,-1.802426794774497
ARG,2070,ssp1,developing,LAM,mri,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,16.367818184545566,36596.93959980667,0.16489822799999998,2.795317101171377,10.507719898401701,-1.802426794774497
ARG,2070,ssp1,developing,LAM,ukesm,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,17.142681119373325,36596.93959980667,0.16489822799999998,2.8415713256432933,10.507719898401701,-1.802426794774497
ARG,2070,ssp2,developing,LAM,MM,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,18.88649708094,42592.36456600168,0.17493678700000004,2.938447226574993,10.65943028065299,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,gfdl,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,16.478458859947356,42589.81345587732,0.17493678700000004,2.8020540043346274,10.659370382909485,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,ipsl,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,21.923737113856035,42594.196347536505,0.17493678700000004,3.0875699363236215,10.659473287003179,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,mpi,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,18.41469338980208,42594.196347536505,0.17493678700000004,2.913148899739522,10.659473287003179,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,mri,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,17.629999845895647,42594.196347536505,0.17493678700000004,2.869601987674421,10.659473287003179,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,ukesm,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,19.985596195198877,42589.420331521585,0.17493678700000004,2.9950118238573653,10.659361152388424,-1.7433305868844715
ARG,2070,ssp3,developing,LAM,MM,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,18.628124399239137,53775.93319238005,0.251501439,2.9246725031813163,10.892581307632595,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,gfdl,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,17.19127813864,53775.93319238006,0.251501439,2.844402170251374,10.892581307632595,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,ipsl,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,20.508026361848746,53775.93319238006,0.251501439,3.0208163393677094,10.892581307632595,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,mpi,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,17.492786370910334,53775.93319238006,0.251501439,2.861788588577818,10.892581307632595,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,mri,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,18.656678576480868,53775.93319238006,0.251501439,2.9262041826080583,10.892581307632595,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,ukesm,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,19.29185254831574,53775.93319238006,0.251501439,2.959682859030914,10.892581307632595,-1.3803065673911197
ARM,2030,ssp1,developing,EEA,MM,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,14.073392058449135,229133.13932220443,0.232155373,2.6442859265441028,12.342058508012228,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,gfdl,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,11.905453916924142,229133.1393222044,0.232155373,2.4769966074794247,12.342058508012228,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,ipsl,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,11.888286655612308,229133.1393222044,0.232155373,2.47555360071567,12.342058508012228,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,mpi,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,15.42534849630522,229133.1393222044,0.232155373,2.736012162496054,12.342058508012228,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,mri,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,13.081892048098837,229133.1393222044,0.232155373,2.5712289875709295,12.342058508012228,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,ukesm,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,18.065979175305173,229133.1393222044,0.232155373,2.8940305660316024,12.342058508012228,-1.4603484198346603
ARM,2030,ssp2,developing,EEA,MM,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,15.590748768841854,233563.825036882,0.24518535799999996,2.746677710713123,12.361210659369391,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,gfdl,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,18.551706251265433,233563.825036882,0.24518535799999996,2.920561766029116,12.361210659369391,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,ipsl,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,13.428737557771772,233563.825036882,0.24518535799999996,2.597397004469043,12.361210659369391,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,mpi,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,10.345544807145163,233563.825036882,0.24518535799999996,2.3365559736334514,12.361210659369391,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,mri,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,14.268038242270336,233563.825036882,0.24518535799999996,2.6580219477825358,12.361210659369391,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,ukesm,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,21.359716985756577,233563.825036882,0.24518535799999996,3.0615067642783997,12.361210659369391,-1.4057407908139692
ARM,2030,ssp3,developing,EEA,MM,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,12.87363755415303,247199.53411343088,0.25861169900000003,2.555181619921469,12.41795111990949,-1.352427573528473
ARM,2030,ssp3,developing,EEA,gfdl,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,16.162541012178387,247199.53411343088,0.25861169900000003,2.782696281590712,12.41795111990949,-1.352427573528473
ARM,2030,ssp3,developing,EEA,ipsl,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,12.17375649400818,247199.53411343088,0.25861169900000003,2.4992825277448745,12.41795111990949,-1.352427573528473
ARM,2030,ssp3,developing,EEA,mpi,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,8.127339396878831,247199.53411343088,0.25861169900000003,2.095233612555138,12.41795111990949,-1.352427573528473
ARM,2030,ssp3,developing,EEA,mri,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,9.53653459238118,247199.53411343088,0.25861169900000003,2.2551301692048096,12.41795111990949,-1.352427573528473
ARM,2030,ssp3,developing,EEA,ukesm,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,18.36801627531857,247199.53411343088,0.25861169900000003,2.9106109062113807,12.41795111990949,-1.352427573528473
ARM,2040,ssp1,developing,EEA,MM,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,13.084475990232614,216518.14363100697,0.21788270799999998,2.5714264885873774,12.285429627213562,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,gfdl,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,14.179670849666632,216518.14363100697,0.21788270799999998,2.6518093085473105,12.285429627213562,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,ipsl,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,15.021801706031823,216518.14363100697,0.21788270799999998,2.709502592945823,12.285429627213562,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,mpi,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,13.525509683645591,216518.14363100697,0.21788270799999998,2.604577508587793,12.285429627213562,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,mri,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,10.389066984218449,216518.14363100697,0.21788270799999998,2.340754001687057,12.285429627213562,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,ukesm,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,12.306330727600567,216518.14363100697,0.21788270799999998,2.5101138232781914,12.285429627213562,-1.5237983972250155
ARM,2040,ssp2,developing,EEA,MM,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,11.841385550594552,224465.68200745617,0.232971064,2.471600645471934,12.321478110370212,-1.456841021540473
ARM,2040,ssp2,developing,EEA,gfdl,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,10.145261631791922,224465.68200745617,0.232971064,2.317006762190379,12.321478110370212,-1.456841021540473
ARM,2040,ssp2,developing,EEA,ipsl,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,13.753143192505863,224465.68200745617,0.232971064,2.6212673938144166,12.321478110370212,-1.456841021540473
ARM,2040,ssp2,developing,EEA,mpi,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,12.068708349141662,224465.68200745617,0.232971064,2.4906160160642714,12.321478110370212,-1.456841021540473
ARM,2040,ssp2,developing,EEA,mri,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,10.724786566483658,224465.68200745617,0.232971064,2.372557564064422,12.321478110370212,-1.456841021540473
ARM,2040,ssp2,developing,EEA,ukesm,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,12.515028013049658,224465.68200745617,0.232971064,2.526930163247166,12.321478110370212,-1.456841021540473
ARM,2040,ssp3,developing,EEA,MM,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,13.756254974096157,247023.18274961063,0.24816760000000004,2.6214936278879284,12.417237468491669,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,gfdl,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,11.738289223420182,247023.18274961063,0.24816760000000004,2.4628560817644454,12.417237468491669,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,ipsl,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,15.26532357530006,247023.18274961063,0.24816760000000004,2.72558382317149,12.417237468491669,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,mpi,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,12.3436279550688,247023.18274961063,0.24816760000000004,2.5131399748763186,12.417237468491669,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,mri,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,12.719429865321594,247023.18274961063,0.24816760000000004,2.543130735006627,12.417237468491669,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,ukesm,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,16.714604251370137,247023.18274961063,0.24816760000000004,2.81628284334111,12.417237468491669,-1.3936509542169369
