iso,year,ssp,region_dev,region_ar6_6,esm,pop,pop_density,forest_pct,gdp,gdppc,summer_vpd,pop_forest,hvi,log_vpd,log_pdforest,log_hvi
ARG,2030,ssp3,developing,LAM,ipsl,47578000.0,17.385235448662435,0.10400763952073491,1143704228780.0,24038.51,16.08224653583064,9.414882356855022,0.266443667,2.77771596393823,2.242291666752772,-1.3225924382080467
ARG,2030,ssp3,developing,LAM,mpi,47578000.0,17.385235448662435,0.10400763952073491,1143704228780.0,24038.51,16.053731856325935,9.312286064333003,0.266443667,2.775941336967798,2.2313346104950043,-1.3225924382080467
ARG,2030,ssp3,developing,LAM,mri,47578000.0,17.385235448662435,0.10400763952073491,1143704228780.0,24038.51,15.50991398914649,9.315020295055346,0.266443667,2.7414794316699433,2.2316281828118165,-1.3225924382080467
ARG,2030,ssp3,developing,LAM,ukesm,47578000.0,17.385235448662435,0.10400763952073491,1143704228780.0,24038.51,16.271878707913576,9.630736475756526,0.266443667,2.789438385247792,2.2649597001294675,-1.3225924382080467
ARG,2040,ssp1,developing,LAM,MM,48061000.0,17.561726026696483,0.10400763952073491,2028226586489.9998,42201.09,15.745122998319314,6.5312013920744505,0.18646794200000005,2.756530666425893,1.8765909067908944,-1.6794959468986292
ARG,2040,ssp1,developing,LAM,gfdl,48061000.0,17.561726026696483,0.10400763952073491,2028226586489.9998,42201.09,15.01487553250334,6.5644974212939795,0.18646794200000005,2.7090414118640282,1.8816759505812233,-1.6794959468986292
ARG,2040,ssp1,developing,LAM,ipsl,48061000.0,17.561726026696483,0.10400763952073491,2028226586489.9998,42201.09,15.697282256014027,6.493881302931816,0.18646794200000005,2.7534875926638005,1.870860395569634,-1.6794959468986292
ARG,2040,ssp1,developing,LAM,mpi,48061000.0,17.561726026696483,0.10400763952073491,2028226586489.9998,42201.09,14.11580758315991,6.545494503259263,0.18646794200000005,2.6472952746107334,1.8787769508789387,-1.6794959468986292
ARG,2040,ssp1,developing,LAM,mri,48061000.0,17.561726026696483,0.10400763952073491,2028226586489.9998,42201.09,17.02114390406034,6.4072786278671465,0.18646794200000005,2.8344563302969026,1.857434629766113,-1.6794959468986292
ARG,2040,ssp1,developing,LAM,ukesm,48061000.0,17.561726026696483,0.10400763952073491,2028226586489.9998,42201.09,16.876505715858954,6.644855105020047,0.18646794200000005,2.825922460390429,1.8938428868289108,-1.6794959468986292
ARG,2040,ssp2,developing,LAM,MM,49298700.0,18.013987700470278,0.10400763952073491,1750819174137.0,35514.51,16.18227460973901,8.936838660966616,0.20514158800000004,2.7839164833219328,2.1901819093177153,-1.5840548645904762
ARG,2040,ssp2,developing,LAM,gfdl,49298700.0,18.013987700470278,0.10400763952073491,1750819174137.0,35514.51,15.290705310414529,8.57242422269363,0.20514158800000004,2.727245147753099,2.148550565746739,-1.5840548645904762
ARG,2040,ssp2,developing,LAM,ipsl,49298700.0,18.013987700470278,0.10400763952073491,1750819174137.0,35514.51,16.19367804768064,9.105133490826937,0.20514158800000004,2.7846209221091884,2.2088383743490794,-1.5840548645904762
ARG,2040,ssp2,developing,LAM,mpi,49298700.0,18.013987700470278,0.10400763952073491,1750819174137.0,35514.51,16.16406665325582,8.789440276799331,0.20514158800000004,2.7827906707758903,2.173551032411279,-1.5840548645904762
ARG,2040,ssp2,developing,LAM,mri,49298700.0,18.013987700470278,0.10400763952073491,1750819174137.0,35514.51,15.384567584583277,8.802550872298598,0.20514158800000004,2.733364902086086,2.175041551342906,-1.5840548645904762
ARG,2040,ssp2,developing,LAM,ukesm,49298700.0,18.013987700470278,0.10400763952073491,1750819174137.0,35514.51,17.87835545276079,9.41464444221459,0.20514158800000004,2.883590788605881,2.2422663963736507,-1.5840548645904762
ARG,2040,ssp3,developing,LAM,MM,50519500.0,18.460074031037493,0.10400763952073491,1400332843870.0,27718.66,16.705357938092757,10.453093557860168,0.25975123099999997,2.815729502588608,2.3468979688558873,-1.3480309094567655
ARG,2040,ssp3,developing,LAM,gfdl,50519500.0,18.460074031037493,0.10400763952073491,1400332843870.0,27718.66,15.112884280140229,10.319702586904052,0.25975123099999997,2.715547643590511,2.3340549405493842,-1.3480309094567655
ARG,2040,ssp3,developing,LAM,ipsl,50519500.0,18.460074031037493,0.10400763952073491,1400332843870.0,27718.66,17.33804726345254,10.31606965713664,0.25975123099999997,2.852903350452223,2.333702840345724,-1.3480309094567655
ARG,2040,ssp3,developing,LAM,mpi,50519500.0,18.460074031037493,0.10400763952073491,1400332843870.0,27718.66,17.10293555392588,10.300767508946356,0.25975123099999997,2.8392501186011105,2.332218407900846,-1.3480309094567655
ARG,2040,ssp3,developing,LAM,mri,50519500.0,18.460074031037493,0.10400763952073491,1400332843870.0,27718.66,16.989976556636236,10.3170340725108,0.25975123099999997,2.8326235558557102,2.3337963226824083,-1.3480309094567655
ARG,2040,ssp3,developing,LAM,ukesm,50519500.0,18.460074031037493,0.10400763952073491,1400332843870.0,27718.66,16.982946036308903,11.011893963802985,0.25975123099999997,2.8322096662111895,2.398975958093334,-1.3480309094567655
ARG,2050,ssp1,developing,LAM,MM,48632900.0,17.770701102426653,0.10400763952073491,2714684587368.0,55819.92,16.50217126629185,6.102385594141392,0.17202377000000002,2.803491964151616,1.8086797757501933,-1.7601226134613692
ARG,2050,ssp1,developing,LAM,gfdl,48632900.0,17.770701102426653,0.10400763952073491,2714684587368.0,55819.92,16.167402085481786,6.062384096927891,0.17202377000000002,2.782996998070498,1.802103138064832,-1.7601226134613692
ARG,2050,ssp1,developing,LAM,ipsl,48632900.0,17.770701102426653,0.10400763952073491,2714684587368.0,55819.92,18.210622319072048,6.083756500116741,0.17202377000000002,2.9020050677394362,1.8056223506205538,-1.7601226134613692
ARG,2050,ssp1,developing,LAM,mpi,48632900.0,17.770701102426653,0.10400763952073491,2714684587368.0,55819.92,14.837779939872188,6.077260008204335,0.17202377000000002,2.6971766268157458,1.8045539378730113,-1.7601226134613692
ARG,2050,ssp1,developing,LAM,mri,48632900.0,17.770701102426653,0.10400763952073491,2714684587368.0,55819.92,16.73159162266957,6.005493459890351,0.17202377000000002,2.817298646323549,1.79267462700846,-1.7601226134613692
ARG,2050,ssp1,developing,LAM,ukesm,48632900.0,17.770701102426653,0.10400763952073491,2714684587368.0,55819.92,16.56346036436366,6.2830339055676445,0.17202377000000002,2.807199086334922,1.837852969820008,-1.7601226134613692
ARG,2050,ssp2,developing,LAM,MM,50764300.0,18.549525156301957,0.10400763952073491,2283793973617.0,44988.19,17.5005557913175,9.354758699211231,0.19154815999999997,2.862232639934717,2.23588516562655,-1.652616013206591
ARG,2050,ssp2,developing,LAM,gfdl,50764300.0,18.549525156301957,0.10400763952073491,2283793973617.0,44988.19,17.036211743551437,8.935979579203984,0.19154815999999997,2.8353411811719993,2.190085776547635,-1.652616013206591
ARG,2050,ssp2,developing,LAM,ipsl,50764300.0,18.549525156301957,0.10400763952073491,2283793973617.0,44988.19,17.41764909053502,9.394470521195151,0.19154815999999997,2.857484007703789,2.2401212737780996,-1.652616013206591
ARG,2050,ssp2,developing,LAM,mpi,50764300.0,18.549525156301957,0.10400763952073491,2283793973617.0,44988.19,18.0223207278066,9.10916248093828,0.19154815999999997,2.8916110301202878,2.2092807730213373,-1.652616013206591
ARG,2050,ssp2,developing,LAM,mri,50764300.0,18.549525156301957,0.10400763952073491,2283793973617.0,44988.19,16.66038966276523,9.225506377239642,0.19154815999999997,2.81303402559274,2.221972080272624,-1.652616013206591
ARG,2050,ssp2,developing,LAM,ukesm,50764300.0,18.549525156301957,0.10400763952073491,2283793973617.0,44988.19,18.366207731929215,10.108674537479104,0.19154815999999997,2.9105124398117392,2.3133939203404643,-1.652616013206591
ARG,2050,ssp3,developing,LAM,MM,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,17.379826627680245,11.157743883297693,0.255852556,2.855310144400854,2.4121337755300085,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,gfdl,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,18.43297087760372,10.960675234832228,0.255852556,2.914140956612811,2.3943138886487745,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,ipsl,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,17.890041629185518,10.962250513074114,0.255852556,2.884244224476306,2.3944575992340034,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,mpi,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,15.938114386766845,10.942727841032276,0.255852556,2.768713371939816,2.392675111536904,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,mri,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,15.634330912683076,10.95898935541002,0.255852556,2.7494691958005077,2.394160065179572,-1.3631539531614385
ARG,2050,ssp3,developing,LAM,ukesm,53060500.0,19.388567941564446,0.10400763952073491,1620223061095.0,30535.39,19.003675332162068,11.964076472139832,0.255852556,2.9446323989997274,2.481908532609513,-1.3631539531614385
ARG,2060,ssp1,developing,LAM,MM,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,16.479754175813127,5.322000451447838,0.16802787399999997,2.8021326078599476,1.6718492574010102,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,gfdl,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,15.503189897996126,5.304751686099001,0.16802787399999997,2.7410458026284807,1.6686029634678965,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,ipsl,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,18.02840101707373,5.317324428855886,0.16802787399999997,2.891948348710899,1.6709702499554158,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,mpi,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,15.697291703396566,5.313406332588023,0.16802787399999997,2.7534881945119127,1.6702331234994605,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,mri,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,17.799695495774838,5.283216526648665,0.16802787399999997,2.87918135017839,1.6645351029089535,-1.7836253960797201
ARG,2060,ssp1,developing,LAM,ukesm,48329400.0,17.65980070815474,0.10400763952073491,3318358465632.0,68661.28,15.370192764824388,5.391303283047615,0.16802787399999997,2.732430099106497,1.6847871521951834,-1.7836253960797201
ARG,2060,ssp2,developing,LAM,MM,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.474852756616517,9.010508977625118,0.18293086000000003,2.8607628621454064,2.1983915603382824,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,gfdl,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.292712619246426,8.859514375544071,0.18293086000000003,2.85028517688305,2.1814919522394316,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,ipsl,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.43945743346562,8.87410309346792,0.18293086000000003,2.858735307536206,2.183137270374915,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,mpi,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.420500875906907,8.775951417162956,0.18293086000000003,2.8576477239390647,2.1720151870942237,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,mri,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,17.179270289191813,8.849022489756837,0.18293086000000003,2.843703441223999,2.1803069997959215,-1.6986470111914813
ARG,2060,ssp2,developing,LAM,ukesm,51456300.0,18.802385363340385,0.10400763952073491,2837530906224.0,55144.48,18.042322565271817,9.693953512193811,0.18293086000000003,2.8927202516563706,2.271502341898359,-1.6986470111914813
ARG,2060,ssp3,developing,LAM,MM,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,18.412000428213588,9.842649544620327,0.254166643,2.9130026492177357,2.286724937494304,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,gfdl,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,16.40116352642195,9.437015826160549,0.254166643,2.7973522790526952,2.2446398100814,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,ipsl,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,21.67063135170055,9.92969637777776,0.254166643,3.0759579499554466,2.2955299013436727,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,mpi,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,16.50808692214864,9.611484751873162,0.254166643,2.8038503773385903,2.2629587117738086,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,mri,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,18.57008722346832,9.69720635768477,0.254166643,2.921552072368571,2.2718378396760337,-1.3697651518899956
ARG,2060,ssp3,developing,LAM,ukesm,55138100.0,20.14773321055728,0.10400763952073491,1841541411851.0,33398.71,18.91003311732849,10.537844409605407,0.254166643,2.939692633987103,2.3549730069889137,-1.3697651518899956
ARG,2070,ssp1,developing,LAM,MM,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,16.050484958820583,4.582289966594962,0.16489822799999998,2.775739064628616,1.5221988658995362,-1.802426794774497
ARG,2070,ssp1,developing,LAM,gfdl,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,14.1311293190161,4.579165761656568,0.16489822799999998,2.648380117007047,1.5215168334470301,-1.802426794774497
ARG,2070,ssp1,developing,LAM,ipsl,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,16.678550112672003,4.581842522590023,0.16489822799999998,2.8141234694577935,1.5221012147567112,-1.802426794774497
ARG,2070,ssp1,developing,LAM,mpi,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,15.932246058495934,4.5872755845394435,0.16489822799999998,2.768345109500659,1.523286293304436,-1.802426794774497
ARG,2070,ssp1,developing,LAM,mri,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,16.367818184545566,4.562917800233823,0.16489822799999998,2.795317101171377,1.5179622873919947,-1.802426794774497
ARG,2070,ssp1,developing,LAM,ukesm,47167600.0,17.235273268072014,0.10400763952073491,3809508194336.0,80765.36,17.142681119373325,4.60024816395495,0.16489822799999998,2.8415713256432933,1.526110250747468,-1.802426794774497
ARG,2070,ssp2,developing,LAM,MM,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,18.88649708094,8.163796344865673,0.17493678700000004,2.938447226574993,2.099709299139844,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,gfdl,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,16.478458859947356,8.082047987965016,0.17493678700000004,2.8020540043346274,2.089645304285897,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,ipsl,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,21.923737113856035,8.051292837123496,0.17493678700000004,3.0875699363236215,2.085832679432857,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,mpi,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,18.41469338980208,7.938721816321892,0.17493678700000004,2.913148899739522,2.071752282000815,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,mri,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,17.629999845895647,8.04935627165722,0.17493678700000004,2.869601987674421,2.0855921219916627,-1.7433305868844715
ARG,2070,ssp2,developing,LAM,ukesm,51364500.0,18.768841191366214,0.10400763952073491,3379630006500.0,65797.0,19.985596195198877,8.697562811260743,0.17493678700000004,2.9950118238573653,2.163042849789742,-1.7433305868844715
ARG,2070,ssp3,developing,LAM,MM,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,18.628124399239137,10.540026242668487,0.251501439,2.9246725031813163,2.355180032936349,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,gfdl,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,17.19127813864,10.193942810246565,0.251501439,2.844402170251374,2.3217937017732693,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,ipsl,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,20.508026361848746,10.634512701018638,0.251501439,3.0208163393677094,2.364104627303278,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,mpi,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,17.492786370910334,10.111896425380488,0.251501439,2.861788588577818,2.3137125946187065,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,mri,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,18.656678576480868,10.297601905028555,0.251501439,2.9262041826080583,2.331911043382901,-1.3803065673911197
ARG,2070,ssp3,developing,LAM,ukesm,56819900.0,20.762271210842297,0.10400763952073491,2088219964043.9998,36751.56,19.29185254831574,11.462177371668195,0.251501439,2.959682859030914,2.4390526907758394,-1.3803065673911197
ARM,2030,ssp1,developing,EEA,MM,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,14.073392058449135,319.58600543214925,0.232155373,2.6442859265441028,5.767026425174488,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,gfdl,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,11.905453916924142,319.58600543214925,0.232155373,2.4769966074794247,5.767026425174488,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,ipsl,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,11.888286655612308,319.58600543214925,0.232155373,2.47555360071567,5.767026425174488,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,mpi,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,15.42534849630522,319.58600543214925,0.232155373,2.736012162496054,5.767026425174488,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,mri,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,13.081892048098837,319.58600543214925,0.232155373,2.5712289875709295,5.767026425174488,-1.4603484198346603
ARM,2030,ssp1,developing,EEA,ukesm,2720700.0,95.56375131717597,0.11530031612223393,51446206026.0,18909.18,18.065979175305173,319.58600543214925,0.232155373,2.8940305660316024,5.767026425174488,-1.4603484198346603
ARM,2030,ssp2,developing,EEA,MM,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,15.590748768841854,324.6678252223672,0.24518535799999996,2.746677710713123,5.782802583415083,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,gfdl,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,18.551706251265433,324.6678252223672,0.24518535799999996,2.920561766029116,5.782802583415083,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,ipsl,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,13.428737557771772,324.6678252223672,0.24518535799999996,2.597397004469043,5.782802583415083,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,mpi,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,10.345544807145163,324.6678252223672,0.24518535799999996,2.3365559736334514,5.782802583415083,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,mri,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,14.268038242270336,324.6678252223672,0.24518535799999996,2.6580219477825358,5.782802583415083,-1.4057407908139692
ARM,2030,ssp2,developing,EEA,ukesm,2718900.0,95.50052687038989,0.11530031612223393,49207087224.0,18098.16,21.359716985756577,324.6678252223672,0.24518535799999996,3.0615067642783997,5.782802583415083,-1.4057407908139692
ARM,2030,ssp3,developing,EEA,MM,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,12.87363755415303,341.80926423495896,0.25861169900000003,2.555181619921469,5.8342528745712245,-1.352427573528473
ARM,2030,ssp3,developing,EEA,gfdl,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,16.162541012178387,341.80926423495896,0.25861169900000003,2.782696281590712,5.8342528745712245,-1.352427573528473
ARM,2030,ssp3,developing,EEA,ipsl,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,12.17375649400818,341.80926423495896,0.25861169900000003,2.4992825277448745,5.8342528745712245,-1.352427573528473
ARM,2030,ssp3,developing,EEA,mpi,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,8.127339396878831,341.80926423495896,0.25861169900000003,2.095233612555138,5.8342528745712245,-1.352427573528473
ARM,2030,ssp3,developing,EEA,mri,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,9.53653459238118,341.80926423495896,0.25861169900000003,2.2551301692048096,5.8342528745712245,-1.352427573528473
ARM,2030,ssp3,developing,EEA,ukesm,2802100.0,98.42290129961363,0.11530031612223393,48658578584.0,17365.04,18.36801627531857,341.80926423495896,0.25861169900000003,2.9106109062113807,5.8342528745712245,-1.352427573528473
ARM,2040,ssp1,developing,EEA,MM,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,13.084475990232614,303.81652746885726,0.21788270799999998,2.5714264885873774,5.7164239911472094,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,gfdl,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,14.179670849666632,303.81652746885726,0.21788270799999998,2.6518093085473105,5.7164239911472094,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,ipsl,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,15.021801706031823,303.81652746885726,0.21788270799999998,2.709502592945823,5.7164239911472094,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,mpi,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,13.525509683645591,303.81652746885726,0.21788270799999998,2.604577508587793,5.7164239911472094,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,mri,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,10.389066984218449,303.81652746885726,0.21788270799999998,2.340754001687057,5.7164239911472094,-1.5237983972250155
ARM,2040,ssp1,developing,EEA,ukesm,2614900.0,91.8475588338602,0.11530031612223393,69286482320.0,26496.8,12.306330727600567,303.81652746885726,0.21788270799999998,2.5101138232781914,5.7164239911472094,-1.5237983972250155
ARM,2040,ssp2,developing,EEA,MM,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,11.841385550594552,313.8848373905584,0.232971064,2.471600645471934,5.749026158733029,-1.456841021540473
ARM,2040,ssp2,developing,EEA,gfdl,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,10.145261631791922,313.8848373905584,0.232971064,2.317006762190379,5.749026158733029,-1.456841021540473
ARM,2040,ssp2,developing,EEA,ipsl,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,13.753143192505863,313.8848373905584,0.232971064,2.6212673938144166,5.749026158733029,-1.456841021540473
ARM,2040,ssp2,developing,EEA,mpi,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,12.068708349141662,313.8848373905584,0.232971064,2.4906160160642714,5.749026158733029,-1.456841021540473
ARM,2040,ssp2,developing,EEA,mri,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,10.724786566483658,313.8848373905584,0.232971064,2.372557564064422,5.749026158733029,-1.456841021540473
ARM,2040,ssp2,developing,EEA,ukesm,2611700.0,91.7351598173516,0.11530031612223393,57280796846.0,21932.38,12.515028013049658,313.8848373905584,0.232971064,2.526930163247166,5.749026158733029,-1.456841021540473
ARM,2040,ssp3,developing,EEA,MM,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,13.756254974096157,342.4774467522509,0.24816760000000004,2.6214936278879284,5.836205806635901,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,gfdl,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,11.738289223420182,342.4774467522509,0.24816760000000004,2.4628560817644454,5.836205806635901,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,ipsl,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,15.26532357530006,342.47744675225096,0.24816760000000004,2.72558382317149,5.836205806635901,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,mpi,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,12.3436279550688,342.4774467522509,0.24816760000000004,2.5131399748763186,5.836205806635901,-1.3936509542169369
ARM,2040,ssp3,developing,EEA,mri,2778200.0,97.58342114506497,0.11530031612223393,53107459996.0,19115.78,12.719429865321594,342.4774467522509,0.24816760000000004,2.543130735006627,5.836205806635901,-1.3936509542169369
